Fold,Case ID,Sentence,Attention Weight,Prediction,Label
fold_1,20493,Sentence 0,1.0,0.05759987607598305,0
fold_1,20501,Sentence 0,1.0,0.07831879705190659,0
fold_1,20912,Sentence 0,1.0,0.3365534842014313,1
fold_1,20913,Sentence 0,1.0,0.6072405576705933,1
fold_1,21137,Sentence 0,1.0,0.0924719050526619,0
fold_1,21138,Sentence 0,1.0,0.18353433907032013,0
fold_1,21140,Sentence 0,1.0,0.7399930357933044,0
fold_1,21141,Sentence 0,1.0,0.1560784876346588,0
fold_1,21480,Sentence 0,1.0,0.8347263932228088,1
fold_1,21722,Sentence 0,1.0,0.35784485936164856,1
fold_1,21723,Sentence 0,1.0,0.06842394173145294,1
fold_1,21724,Sentence 0,1.0,0.12873739004135132,1
fold_1,21725,Sentence 0,1.0,0.3791700005531311,1
fold_1,21726,Sentence 0,1.0,0.2469228208065033,0
fold_1,21727,Sentence 0,1.0,0.18282108008861542,0
fold_1,21728,Sentence 0,1.0,0.38181865215301514,0
fold_1,22062,Sentence 0,1.0,0.8445071578025818,1
fold_1,22134,Sentence 0,1.0,0.9254972338676453,1
fold_1,22394,Sentence 0,1.0,0.06988147646188736,0
fold_1,22395,Sentence 0,1.0,0.20072804391384125,0
fold_1,22914,Sentence 0,1.0,0.23169074952602386,1
fold_1,22915,Sentence 0,1.0,0.7359251976013184,1
fold_1,22928,Sentence 0,1.0,0.16256111860275269,1
fold_1,22929,Sentence 0,1.0,0.6088138818740845,1
fold_1,23095,Sentence 0,1.0,0.8220569491386414,1
fold_1,23132,Sentence 0,1.0,0.3050448000431061,1
fold_1,23133,Sentence 0,1.0,0.36818575859069824,1
fold_1,23135,Sentence 0,1.0,0.1706118881702423,0
fold_1,23136,Sentence 0,1.0,0.31956714391708374,0
fold_1,23153,Sentence 0,1.0,0.18431220948696136,0
fold_1,23154,Sentence 0,1.0,0.3812250792980194,0
fold_1,23253,Sentence 0,1.0,0.3808378279209137,0
fold_1,23269,Sentence 0,1.0,0.11526273936033249,0
fold_1,23279,Sentence 0,1.0,0.4237402677536011,0
fold_1,23287,Sentence 0,1.0,0.24887202680110931,0
fold_1,23299,Sentence 0,1.0,0.20553305745124817,0
fold_1,23305,Sentence 0,1.0,0.23193272948265076,0
fold_1,23542,Sentence 0,1.0,0.8768389821052551,1
fold_1,23550,Sentence 0,1.0,0.21595510840415955,0
fold_1,23657,Sentence 0,1.0,0.30432870984077454,0
fold_1,23698,Sentence 0,1.0,0.37657541036605835,0
fold_1,23997,Sentence 0,1.0,0.5362222790718079,1
fold_1,23998,Sentence 0,1.0,0.6226435899734497,1
fold_1,23999,Sentence 0,1.0,0.2952671945095062,1
fold_1,24000,Sentence 0,1.0,0.43049612641334534,1
fold_1,24001,Sentence 0,1.0,0.4928182363510132,1
fold_1,24528,Sentence 0,1.0,0.10760870575904846,0
fold_1,24529,Sentence 0,1.0,0.316963255405426,0
fold_1,24690,Sentence 0,1.0,0.3333600163459778,0
fold_1,24693,Sentence 0,1.0,0.6719815731048584,0
fold_1,24884,Sentence 0,1.0,0.11276572197675705,0
fold_1,26410,Sentence 0,1.0,0.07240410149097443,0
fold_1,27158,Sentence 0,1.0,0.3342382311820984,0
fold_1,27324,Sentence 0,1.0,0.6291155815124512,0
fold_1,27325,Sentence 0,1.0,0.24263538420200348,0
fold_1,27326,Sentence 0,1.0,0.8989289402961731,1
fold_1,27327,Sentence 0,1.0,0.9714953899383545,1
fold_1,27328,Sentence 0,1.0,0.9660164713859558,1
fold_1,27329,Sentence 0,1.0,0.7662061452865601,1
fold_1,27330,Sentence 0,1.0,0.32109344005584717,0
fold_1,27416,Sentence 0,1.0,0.9811892509460449,1
fold_1,27417,Sentence 0,1.0,0.9711570739746094,1
fold_1,27418,Sentence 0,1.0,0.33715349435806274,0
fold_1,27419,Sentence 0,1.0,0.48580682277679443,0
fold_1,28880,Sentence 0,1.0,0.33708086609840393,0
fold_1,28881,Sentence 0,1.0,0.5070565342903137,0
fold_1,30508,Sentence 0,1.0,0.10947949439287186,1
fold_1,30509,Sentence 0,1.0,0.128984272480011,1
fold_1,30510,Sentence 0,1.0,0.14034774899482727,1
fold_1,30512,Sentence 0,1.0,0.46389445662498474,0
fold_1,30513,Sentence 0,1.0,0.08952286094427109,0
fold_1,31112,Sentence 0,1.0,0.10069318860769272,0
fold_1,31134,Sentence 0,1.0,0.43277600407600403,0
fold_1,31136,Sentence 0,1.0,0.1132454052567482,0
fold_1,31138,Sentence 0,1.0,0.15346163511276245,0
fold_1,31139,Sentence 0,1.0,0.21260319650173187,0
fold_1,31732,Sentence 0,1.0,0.20509470999240875,0
fold_1,31733,Sentence 0,1.0,0.16719165444374084,0
fold_1,31795,Sentence 0,1.0,0.19425548613071442,0
fold_1,31802,Sentence 0,1.0,0.03476344794034958,0
fold_1,31955,Sentence 0,1.0,0.2793096899986267,0
fold_1,31956,Sentence 0,1.0,0.3169436752796173,0
fold_1,32236,Sentence 0,1.0,0.5952114462852478,0
fold_1,32237,Sentence 0,1.0,0.2641639709472656,0
fold_1,34497,Sentence 0,1.0,0.811359703540802,1
fold_1,34971,Sentence 0,1.0,0.32637402415275574,0
fold_1,34974,Sentence 0,1.0,0.24668586254119873,0
fold_1,34976,Sentence 0,1.0,0.19384735822677612,0
fold_1,35188,Sentence 0,1.0,0.7947103381156921,0
fold_1,35189,Sentence 0,1.0,0.4398316442966461,0
fold_1,35247,Sentence 0,1.0,0.6133015155792236,1
fold_1,35248,Sentence 0,1.0,0.5763303637504578,1
fold_1,35249,Sentence 0,1.0,0.32647705078125,1
fold_1,35250,Sentence 0,1.0,0.7445546984672546,1
fold_1,35251,Sentence 0,1.0,0.9113658666610718,1
fold_1,35252,Sentence 0,1.0,0.8572096228599548,1
fold_1,35253,Sentence 0,1.0,0.27362027764320374,0
fold_1,35303,Sentence 0,1.0,0.3698938488960266,1
fold_1,35304,Sentence 0,1.0,0.11970515549182892,1
fold_1,35305,Sentence 0,1.0,0.17068271338939667,1
fold_1,35306,Sentence 0,1.0,0.2923585772514343,1
fold_1,35617,Sentence 0,1.0,0.6955838203430176,1
fold_1,35618,Sentence 0,1.0,0.5801215767860413,1
fold_1,35811,Sentence 0,1.0,0.3802005350589752,0
fold_1,35812,Sentence 0,1.0,0.12511961162090302,0
fold_1,35843,Sentence 0,1.0,0.8679474592208862,1
fold_1,35844,Sentence 0,1.0,0.911054790019989,1
fold_1,36508,Sentence 0,1.0,0.3006538152694702,0
fold_1,36509,Sentence 0,1.0,0.07194806635379791,0
fold_1,36511,Sentence 0,1.0,0.1223740503191948,0
fold_1,36512,Sentence 0,1.0,0.10904465615749359,0
fold_1,37231,Sentence 0,1.0,0.20350389182567596,0
fold_1,37268,Sentence 0,1.0,0.15339165925979614,0
fold_1,37272,Sentence 0,1.0,0.31610867381095886,0
fold_1,38320,Sentence 0,1.0,0.800643801689148,1
fold_1,38387,Sentence 0,1.0,0.39766621589660645,1
fold_1,38394,Sentence 0,1.0,0.5476941466331482,1
fold_1,38395,Sentence 0,1.0,0.3025159537792206,1
fold_1,38396,Sentence 0,1.0,0.5964348912239075,1
fold_1,38397,Sentence 0,1.0,0.7307078242301941,1
fold_1,38414,Sentence 0,1.0,0.2450396567583084,1
fold_1,38415,Sentence 0,1.0,0.1348721832036972,1
fold_1,38416,Sentence 0,1.0,0.1568720042705536,1
fold_1,38632,Sentence 0,1.0,0.6532482504844666,1
fold_1,38635,Sentence 0,1.0,0.19717516005039215,0
fold_1,38747,Sentence 0,1.0,0.48778459429740906,0
fold_1,38776,Sentence 0,1.0,0.748382031917572,0
fold_1,38847,Sentence 0,1.0,0.41631585359573364,0
fold_1,38848,Sentence 0,1.0,0.3785463273525238,0
fold_1,38849,Sentence 0,1.0,0.7972082495689392,0
fold_1,38966,Sentence 0,1.0,0.658675491809845,0
fold_1,39044,Sentence 0,1.0,0.3761870265007019,1
fold_1,39365,Sentence 0,1.0,0.6026407480239868,0
fold_1,39752,Sentence 0,1.0,0.71669602394104,1
fold_1,39770,Sentence 0,1.0,0.09003941714763641,0
fold_1,39824,Sentence 0,1.0,0.8141376972198486,0
fold_1,39827,Sentence 0,1.0,0.6369218230247498,0
fold_1,39828,Sentence 0,1.0,0.23190580308437347,0
fold_1,40144,Sentence 0,1.0,0.9074608683586121,1
fold_1,40145,Sentence 0,1.0,0.9677855372428894,1
fold_1,40146,Sentence 0,1.0,0.8117116689682007,1
fold_1,40147,Sentence 0,1.0,0.9622352123260498,1
fold_1,40148,Sentence 0,1.0,0.9766784310340881,1
fold_1,40149,Sentence 0,1.0,0.9013219475746155,1
fold_1,40150,Sentence 0,1.0,0.8950610756874084,1
fold_1,40151,Sentence 0,1.0,0.828892707824707,1
fold_1,40152,Sentence 0,1.0,0.9754021763801575,1
fold_1,40165,Sentence 0,1.0,0.982876718044281,1
fold_1,40166,Sentence 0,1.0,0.984498918056488,1
fold_1,40167,Sentence 0,1.0,0.901188313961029,1
fold_1,40168,Sentence 0,1.0,0.9722458124160767,1
fold_1,40169,Sentence 0,1.0,0.9611207246780396,1
fold_1,40170,Sentence 0,1.0,0.9694592952728271,1
fold_1,40171,Sentence 0,1.0,0.9573028087615967,1
fold_1,40172,Sentence 0,1.0,0.8551163673400879,1
fold_1,40221,Sentence 0,1.0,0.5514590740203857,1
fold_1,40222,Sentence 0,1.0,0.7482739090919495,1
fold_1,40224,Sentence 0,1.0,0.9683496952056885,1
fold_1,40226,Sentence 0,1.0,0.6972025632858276,1
fold_1,40284,Sentence 0,1.0,0.6006211042404175,1
fold_1,40285,Sentence 0,1.0,0.7589187026023865,1
fold_1,40286,Sentence 0,1.0,0.7654022574424744,1
fold_1,40378,Sentence 0,1.0,0.217292919754982,0
fold_1,40379,Sentence 0,1.0,0.20255550742149353,0
fold_1,40380,Sentence 0,1.0,0.48242002725601196,0
fold_1,40382,Sentence 0,1.0,0.24277697503566742,0
fold_1,40494,Sentence 0,1.0,0.1342167854309082,0
fold_1,40526,Sentence 0,1.0,0.6438716053962708,1
fold_1,40558,Sentence 0,1.0,0.5242558717727661,1
fold_1,40593,Sentence 0,1.0,0.5009755492210388,1
fold_1,40596,Sentence 0,1.0,0.5524718761444092,1
fold_1,40597,Sentence 0,1.0,0.3971562087535858,1
fold_1,40760,Sentence 0,1.0,0.8430821895599365,1
fold_1,40931,Sentence 0,1.0,0.6810067296028137,1
fold_1,40937,Sentence 0,1.0,0.8541416525840759,1
fold_1,41135,Sentence 0,1.0,0.2530535161495209,0
fold_1,41149,Sentence 0,1.0,0.8231173753738403,1
fold_1,41444,Sentence 0,1.0,0.9817115068435669,1
fold_1,41446,Sentence 0,1.0,0.9791324734687805,1
fold_1,41448,Sentence 0,1.0,0.9576326012611389,1
fold_1,41450,Sentence 0,1.0,0.980832576751709,1
fold_1,41642,Sentence 0,1.0,0.43340176343917847,0
fold_1,41643,Sentence 0,1.0,0.3626210391521454,0
fold_1,41927,Sentence 0,1.0,0.9775564074516296,1
fold_1,41981,Sentence 0,1.0,0.9815055727958679,1
fold_1,42005,Sentence 0,1.0,0.9819967150688171,1
fold_1,42006,Sentence 0,1.0,0.8647612929344177,1
fold_1,42007,Sentence 0,1.0,0.9512666463851929,1
fold_1,42010,Sentence 0,1.0,0.9326598048210144,1
fold_1,42013,Sentence 0,1.0,0.9093571901321411,1
fold_1,42014,Sentence 0,1.0,0.9751082062721252,1
fold_1,42138,Sentence 0,1.0,0.48948484659194946,0
fold_1,42303,Sentence 0,1.0,0.6903328895568848,1
fold_1,42304,Sentence 0,1.0,0.5722786784172058,1
fold_1,42305,Sentence 0,1.0,0.670605480670929,1
fold_1,42306,Sentence 0,1.0,0.3985716998577118,1
fold_1,42318,Sentence 0,1.0,0.3844895660877228,0
fold_1,42319,Sentence 0,1.0,0.3259214758872986,0
fold_1,42320,Sentence 0,1.0,0.7308160662651062,0
fold_1,42440,Sentence 0,1.0,0.26513227820396423,0
fold_1,42441,Sentence 0,1.0,0.2822037637233734,0
fold_1,42605,Sentence 0,1.0,0.656397819519043,1
fold_1,42643,Sentence 0,1.0,0.21732836961746216,0
fold_1,42644,Sentence 0,1.0,0.39873266220092773,0
fold_1,42657,Sentence 0,1.0,0.4456283450126648,0
fold_1,42663,Sentence 0,1.0,0.36384883522987366,1
fold_1,42664,Sentence 0,1.0,0.09814176708459854,1
fold_1,42745,Sentence 0,1.0,0.14712859690189362,0
fold_1,42746,Sentence 0,1.0,0.3809438645839691,0
fold_1,42749,Sentence 0,1.0,0.12182261794805527,0
fold_1,42802,Sentence 0,1.0,0.09579169005155563,0
fold_1,42955,Sentence 0,1.0,0.863944411277771,0
fold_1,42957,Sentence 0,1.0,0.09580700099468231,1
fold_1,42959,Sentence 0,1.0,0.3720056116580963,0
fold_1,43000,Sentence 0,1.0,0.1248045340180397,0
fold_1,43144,Sentence 0,1.0,0.365263968706131,0
fold_1,43351,Sentence 0,1.0,0.7309410572052002,0
fold_1,43352,Sentence 0,1.0,0.5705971121788025,0
fold_1,43358,Sentence 0,1.0,0.5408052802085876,0
fold_1,43359,Sentence 0,1.0,0.04608335718512535,0
fold_1,43362,Sentence 0,1.0,0.09486906975507736,0
fold_1,43363,Sentence 0,1.0,0.05682417377829552,0
fold_1,43364,Sentence 0,1.0,0.25309208035469055,0
fold_1,43372,Sentence 0,1.0,0.050039879977703094,0
fold_1,43373,Sentence 0,1.0,0.10540716350078583,0
fold_1,43399,Sentence 0,1.0,0.6499054431915283,0
fold_1,43422,Sentence 0,1.0,0.761734664440155,1
fold_1,43423,Sentence 0,1.0,0.656282365322113,1
fold_1,43424,Sentence 0,1.0,0.7780853509902954,1
fold_1,43491,Sentence 0,1.0,0.31623217463493347,1
fold_1,43492,Sentence 0,1.0,0.09525248408317566,1
fold_1,43493,Sentence 0,1.0,0.15862628817558289,1
fold_1,43513,Sentence 0,1.0,0.787531852722168,0
fold_1,43520,Sentence 0,1.0,0.35942313075065613,0
fold_1,43598,Sentence 0,1.0,0.8777428865432739,1
fold_1,43599,Sentence 0,1.0,0.5122896432876587,1
fold_1,43600,Sentence 0,1.0,0.7342575788497925,1
fold_1,43606,Sentence 0,1.0,0.2849634885787964,0
fold_1,43607,Sentence 0,1.0,0.9229201078414917,1
fold_1,43611,Sentence 0,1.0,0.14249248802661896,0
fold_1,43679,Sentence 0,1.0,0.4335816502571106,0
fold_1,43680,Sentence 0,1.0,0.1513659507036209,0
fold_1,43688,Sentence 0,1.0,0.9472729563713074,1
fold_1,43692,Sentence 0,1.0,0.9351779818534851,1
fold_1,43693,Sentence 0,1.0,0.40187135338783264,0
fold_1,43695,Sentence 0,1.0,0.15525725483894348,0
fold_1,43817,Sentence 0,1.0,0.8017488121986389,1
fold_1,43818,Sentence 0,1.0,0.04227730631828308,1
fold_1,43936,Sentence 0,1.0,0.5621296763420105,0
fold_1,43937,Sentence 0,1.0,0.6044908165931702,0
fold_1,43943,Sentence 0,1.0,0.3246939480304718,0
fold_1,43944,Sentence 0,1.0,0.31972962617874146,0
fold_1,43956,Sentence 0,1.0,0.4755142629146576,0
fold_1,43963,Sentence 0,1.0,0.43053779006004333,0
fold_1,44016,Sentence 0,1.0,0.6961991786956787,0
fold_1,44024,Sentence 0,1.0,0.5756964683532715,0
fold_1,44054,Sentence 0,1.0,0.20809979736804962,0
fold_1,44099,Sentence 0,1.0,0.28906214237213135,0
fold_1,44124,Sentence 0,1.0,0.13534840941429138,0
fold_1,44134,Sentence 0,1.0,0.2664904296398163,0
fold_1,44135,Sentence 0,1.0,0.6673307418823242,0
fold_1,44201,Sentence 0,1.0,0.16005490720272064,0
fold_1,44277,Sentence 0,1.0,0.3710574805736542,0
fold_1,44338,Sentence 0,1.0,0.2501564621925354,0
fold_1,44348,Sentence 0,1.0,0.04720330610871315,0
fold_1,44507,Sentence 0,1.0,0.623723030090332,1
fold_1,44528,Sentence 0,1.0,0.4066498875617981,0
fold_1,44530,Sentence 0,1.0,0.3220829367637634,0
fold_1,44531,Sentence 0,1.0,0.029491279274225235,0
fold_1,44533,Sentence 0,1.0,0.5613240003585815,0
fold_1,44544,Sentence 0,1.0,0.10050451755523682,0
fold_1,44610,Sentence 0,1.0,0.12076123803853989,0
fold_1,44641,Sentence 0,1.0,0.1180250495672226,0
fold_1,44642,Sentence 0,1.0,0.1999312788248062,0
fold_1,44643,Sentence 0,1.0,0.034347835928201675,0
fold_1,44644,Sentence 0,1.0,0.08447115123271942,0
