Fold,Case ID,Sentence,Attention Weight,Prediction,Label
fold_3,11797,Sentence 0,1.0,0.6741432547569275,1
fold_3,11798,Sentence 0,1.0,0.41302403807640076,1
fold_3,12395,Sentence 0,1.0,0.16238194704055786,0
fold_3,12402,Sentence 0,1.0,0.4923214316368103,0
fold_3,12403,Sentence 0,1.0,0.11245875805616379,0
fold_3,12404,Sentence 0,1.0,0.3209298551082611,0
fold_3,14233,Sentence 0,1.0,0.40393683314323425,0
fold_3,14244,Sentence 0,1.0,0.1578754186630249,0
fold_3,15868,Sentence 0,1.0,0.31596308946609497,1
fold_3,17135,Sentence 0,1.0,0.22608809173107147,0
fold_3,18053,Sentence 0,1.0,0.2710054814815521,0
fold_3,19574,Sentence 0,1.0,0.5070074796676636,1
fold_3,19618,Sentence 0,1.0,0.8462446331977844,1
fold_3,19661,Sentence 0,1.0,0.7973236441612244,1
fold_3,19662,Sentence 0,1.0,0.48008620738983154,1
fold_3,19875,Sentence 0,1.0,0.654132604598999,0
fold_3,20053,Sentence 0,1.0,0.06656226515769958,0
fold_3,20054,Sentence 0,1.0,0.38501858711242676,0
fold_3,20079,Sentence 0,1.0,0.12506745755672455,0
fold_3,20080,Sentence 0,1.0,0.226848766207695,0
fold_3,20468,Sentence 0,1.0,0.5857599377632141,0
fold_3,20469,Sentence 0,1.0,0.3691509962081909,0
fold_3,20695,Sentence 0,1.0,0.5471643805503845,0
fold_3,20911,Sentence 0,1.0,0.7029435634613037,1
fold_3,20952,Sentence 0,1.0,0.5070822834968567,1
fold_3,20955,Sentence 0,1.0,0.6001429557800293,0
fold_3,21011,Sentence 0,1.0,0.6391612887382507,0
fold_3,21062,Sentence 0,1.0,0.09651637822389603,0
fold_3,21147,Sentence 0,1.0,0.04293731600046158,0
fold_3,21274,Sentence 0,1.0,0.054844800382852554,0
fold_3,21275,Sentence 0,1.0,0.31000807881355286,0
fold_3,21471,Sentence 0,1.0,0.4092976748943329,0
fold_3,21476,Sentence 0,1.0,0.48743918538093567,0
fold_3,21484,Sentence 0,1.0,0.1894957274198532,0
fold_3,21485,Sentence 0,1.0,0.13225434720516205,0
fold_3,21702,Sentence 0,1.0,0.16318143904209137,0
fold_3,21703,Sentence 0,1.0,0.36082303524017334,0
fold_3,21704,Sentence 0,1.0,0.49622711539268494,0
fold_3,22022,Sentence 0,1.0,0.3173467218875885,0
fold_3,22127,Sentence 0,1.0,0.07414806634187698,0
fold_3,22140,Sentence 0,1.0,0.2891075015068054,0
fold_3,22165,Sentence 0,1.0,0.21733203530311584,0
fold_3,22392,Sentence 0,1.0,0.27671119570732117,0
fold_3,22426,Sentence 0,1.0,0.599338173866272,0
fold_3,22446,Sentence 0,1.0,0.24332675337791443,0
fold_3,22923,Sentence 0,1.0,0.9100645184516907,0
fold_3,22924,Sentence 0,1.0,0.9164730310440063,0
fold_3,23009,Sentence 0,1.0,0.10909096151590347,0
fold_3,23010,Sentence 0,1.0,0.2356618493795395,0
fold_3,23144,Sentence 0,1.0,0.6355987191200256,1
fold_3,23280,Sentence 0,1.0,0.5022761821746826,0
fold_3,23322,Sentence 0,1.0,0.4062163531780243,0
fold_3,23325,Sentence 0,1.0,0.19004352390766144,0
fold_3,23334,Sentence 0,1.0,0.7356473207473755,0
fold_3,23399,Sentence 0,1.0,0.5534548759460449,0
fold_3,23456,Sentence 0,1.0,0.6356329917907715,1
fold_3,23458,Sentence 0,1.0,0.6562819480895996,0
fold_3,23530,Sentence 0,1.0,0.08037267625331879,0
fold_3,23856,Sentence 0,1.0,0.982267439365387,1
fold_3,23857,Sentence 0,1.0,0.9503461718559265,1
fold_3,23858,Sentence 0,1.0,0.9274948835372925,1
fold_3,23859,Sentence 0,1.0,0.7703537344932556,1
fold_3,23860,Sentence 0,1.0,0.9610109925270081,1
fold_3,23861,Sentence 0,1.0,0.9466269016265869,1
fold_3,23862,Sentence 0,1.0,0.9471182227134705,1
fold_3,23863,Sentence 0,1.0,0.9177783727645874,1
fold_3,23864,Sentence 0,1.0,0.9478849172592163,1
fold_3,23865,Sentence 0,1.0,0.9717109799385071,1
fold_3,23866,Sentence 0,1.0,0.9758623242378235,1
fold_3,23867,Sentence 0,1.0,0.9334539175033569,1
fold_3,23868,Sentence 0,1.0,0.9895960688591003,1
fold_3,23869,Sentence 0,1.0,0.9718430638313293,1
fold_3,23870,Sentence 0,1.0,0.8709786534309387,1
fold_3,23871,Sentence 0,1.0,0.9815914630889893,1
fold_3,23872,Sentence 0,1.0,0.8380466103553772,1
fold_3,23873,Sentence 0,1.0,0.9336195588111877,1
fold_3,23874,Sentence 0,1.0,0.7477054595947266,1
fold_3,23875,Sentence 0,1.0,0.9610347151756287,1
fold_3,23876,Sentence 0,1.0,0.9457806348800659,1
fold_3,23877,Sentence 0,1.0,0.9864825010299683,1
fold_3,23878,Sentence 0,1.0,0.9740293025970459,1
fold_3,23879,Sentence 0,1.0,0.9355300664901733,1
fold_3,23880,Sentence 0,1.0,0.9565933346748352,1
fold_3,23881,Sentence 0,1.0,0.8236926794052124,1
fold_3,23882,Sentence 0,1.0,0.9731845855712891,1
fold_3,23883,Sentence 0,1.0,0.7593288421630859,1
fold_3,23884,Sentence 0,1.0,0.942906379699707,1
fold_3,23885,Sentence 0,1.0,0.9810816049575806,1
fold_3,23886,Sentence 0,1.0,0.7613791823387146,1
fold_3,23887,Sentence 0,1.0,0.9255585074424744,1
fold_3,23888,Sentence 0,1.0,0.9859452843666077,1
fold_3,23889,Sentence 0,1.0,0.4802989661693573,1
fold_3,23890,Sentence 0,1.0,0.9815348386764526,1
fold_3,24410,Sentence 0,1.0,0.078391894698143,0
fold_3,24506,Sentence 0,1.0,0.06590818613767624,0
fold_3,24558,Sentence 0,1.0,0.05370368808507919,0
fold_3,24569,Sentence 0,1.0,0.6420531272888184,1
fold_3,24570,Sentence 0,1.0,0.3631509244441986,1
fold_3,24572,Sentence 0,1.0,0.5661243796348572,1
fold_3,24573,Sentence 0,1.0,0.08205796778202057,0
fold_3,24880,Sentence 0,1.0,0.5357627868652344,0
fold_3,24889,Sentence 0,1.0,0.05239032581448555,0
fold_3,24959,Sentence 0,1.0,0.1345352977514267,0
fold_3,24967,Sentence 0,1.0,0.11311721801757812,0
fold_3,25250,Sentence 0,1.0,0.16420869529247284,0
fold_3,25828,Sentence 0,1.0,0.2374388426542282,1
fold_3,25829,Sentence 0,1.0,0.4029471278190613,1
fold_3,26130,Sentence 0,1.0,0.9235785603523254,1
fold_3,26214,Sentence 0,1.0,0.6584212183952332,1
fold_3,26215,Sentence 0,1.0,0.21727254986763,1
fold_3,26551,Sentence 0,1.0,0.3980693221092224,0
fold_3,26552,Sentence 0,1.0,0.27125096321105957,0
fold_3,26758,Sentence 0,1.0,0.4004867374897003,1
fold_3,27118,Sentence 0,1.0,0.5863665342330933,1
fold_3,27119,Sentence 0,1.0,0.7685419321060181,1
fold_3,27120,Sentence 0,1.0,0.6074348092079163,1
fold_3,27121,Sentence 0,1.0,0.30421364307403564,1
fold_3,27122,Sentence 0,1.0,0.7373698949813843,1
fold_3,27125,Sentence 0,1.0,0.45254752039909363,0
fold_3,27420,Sentence 0,1.0,0.16556237637996674,0
fold_3,27421,Sentence 0,1.0,0.21773919463157654,0
fold_3,27453,Sentence 0,1.0,0.20250558853149414,0
fold_3,27454,Sentence 0,1.0,0.40848249197006226,1
fold_3,27455,Sentence 0,1.0,0.24196384847164154,1
fold_3,27578,Sentence 0,1.0,0.14517508447170258,0
fold_3,27579,Sentence 0,1.0,0.05923504754900932,0
fold_3,27640,Sentence 0,1.0,0.13468007743358612,0
fold_3,27641,Sentence 0,1.0,0.11002618819475174,0
fold_3,27762,Sentence 0,1.0,0.6780652403831482,0
fold_3,27763,Sentence 0,1.0,0.5311310291290283,0
fold_3,28015,Sentence 0,1.0,0.7698075175285339,1
fold_3,28016,Sentence 0,1.0,0.6182745695114136,1
fold_3,28017,Sentence 0,1.0,0.9464418888092041,1
fold_3,28025,Sentence 0,1.0,0.4215819537639618,1
fold_3,28173,Sentence 0,1.0,0.35104677081108093,1
fold_3,28174,Sentence 0,1.0,0.9316234588623047,1
fold_3,28175,Sentence 0,1.0,0.68666011095047,1
fold_3,28176,Sentence 0,1.0,0.38240382075309753,1
fold_3,28177,Sentence 0,1.0,0.4320664405822754,1
fold_3,28178,Sentence 0,1.0,0.5001049637794495,1
fold_3,28179,Sentence 0,1.0,0.42017698287963867,1
fold_3,28197,Sentence 0,1.0,0.8215491771697998,0
fold_3,28198,Sentence 0,1.0,0.7841231822967529,0
fold_3,28199,Sentence 0,1.0,0.9012377858161926,0
fold_3,28200,Sentence 0,1.0,0.6944833993911743,0
fold_3,28226,Sentence 0,1.0,0.4202146828174591,1
fold_3,28227,Sentence 0,1.0,0.42950817942619324,1
fold_3,28228,Sentence 0,1.0,0.38089632987976074,1
fold_3,28475,Sentence 0,1.0,0.9038556218147278,1
fold_3,28476,Sentence 0,1.0,0.6604309678077698,1
fold_3,28487,Sentence 0,1.0,0.2743809223175049,1
fold_3,28870,Sentence 0,1.0,0.896640419960022,1
fold_3,28871,Sentence 0,1.0,0.6860161423683167,1
fold_3,28879,Sentence 0,1.0,0.5851011276245117,0
fold_3,28892,Sentence 0,1.0,0.047119468450546265,0
fold_3,29359,Sentence 0,1.0,0.3166225552558899,0
fold_3,30217,Sentence 0,1.0,0.30036959052085876,0
fold_3,30218,Sentence 0,1.0,0.12754805386066437,0
fold_3,31377,Sentence 0,1.0,0.6713972091674805,0
fold_3,31953,Sentence 0,1.0,0.7403787970542908,0
fold_3,31954,Sentence 0,1.0,0.7997550368309021,0
fold_3,32113,Sentence 0,1.0,0.3962862193584442,0
fold_3,32121,Sentence 0,1.0,0.41745418310165405,0
fold_3,32127,Sentence 0,1.0,0.10031048208475113,0
fold_3,32146,Sentence 0,1.0,0.04483635351061821,0
fold_3,34177,Sentence 0,1.0,0.266044557094574,0
fold_3,34477,Sentence 0,1.0,0.046138472855091095,0
fold_3,34478,Sentence 0,1.0,0.036000385880470276,0
fold_3,35190,Sentence 0,1.0,0.4804418087005615,0
fold_3,35201,Sentence 0,1.0,0.3633507788181305,0
fold_3,35235,Sentence 0,1.0,0.3826850652694702,0
fold_3,35386,Sentence 0,1.0,0.28796741366386414,0
fold_3,35404,Sentence 0,1.0,0.2843779921531677,0
fold_3,36239,Sentence 0,1.0,0.7052377462387085,1
fold_3,36242,Sentence 0,1.0,0.9244483709335327,1
fold_3,36268,Sentence 0,1.0,0.516068696975708,1
fold_3,36300,Sentence 0,1.0,0.9746494293212891,1
fold_3,36315,Sentence 0,1.0,0.9213138818740845,1
fold_3,36382,Sentence 0,1.0,0.9271033406257629,1
fold_3,36384,Sentence 0,1.0,0.9115853309631348,1
fold_3,36385,Sentence 0,1.0,0.723455548286438,1
fold_3,36389,Sentence 0,1.0,0.5754188299179077,1
fold_3,36391,Sentence 0,1.0,0.5248837471008301,0
fold_3,36394,Sentence 0,1.0,0.29375186562538147,0
fold_3,36396,Sentence 0,1.0,0.9705520868301392,1
fold_3,36398,Sentence 0,1.0,0.31379127502441406,0
fold_3,36399,Sentence 0,1.0,0.7535251379013062,0
fold_3,36400,Sentence 0,1.0,0.8779932260513306,1
fold_3,36401,Sentence 0,1.0,0.3651735782623291,0
fold_3,36402,Sentence 0,1.0,0.8255453109741211,1
fold_3,36406,Sentence 0,1.0,0.7141706347465515,1
fold_3,36409,Sentence 0,1.0,0.9735735654830933,1
fold_3,36431,Sentence 0,1.0,0.9709199070930481,1
fold_3,36436,Sentence 0,1.0,0.8583095073699951,0
fold_3,36445,Sentence 0,1.0,0.9361600279808044,1
fold_3,36495,Sentence 0,1.0,0.6765123009681702,0
fold_3,36750,Sentence 0,1.0,0.049932800233364105,0
fold_3,37210,Sentence 0,1.0,0.3513643443584442,0
fold_3,37212,Sentence 0,1.0,0.48150506615638733,0
fold_3,37213,Sentence 0,1.0,0.14386558532714844,0
fold_3,37224,Sentence 0,1.0,0.31807899475097656,0
fold_3,37225,Sentence 0,1.0,0.06116960570216179,0
fold_3,37229,Sentence 0,1.0,0.0531139001250267,0
fold_3,37249,Sentence 0,1.0,0.8113380074501038,0
fold_3,37267,Sentence 0,1.0,0.2928907871246338,0
fold_3,38183,Sentence 0,1.0,0.7307366132736206,1
fold_3,38184,Sentence 0,1.0,0.23413608968257904,0
fold_3,38185,Sentence 0,1.0,0.9419122934341431,1
fold_3,38422,Sentence 0,1.0,0.10342966020107269,0
fold_3,38436,Sentence 0,1.0,0.05915303900837898,0
fold_3,38450,Sentence 0,1.0,0.5434484481811523,1
fold_3,38451,Sentence 0,1.0,0.5141597390174866,1
fold_3,38452,Sentence 0,1.0,0.7389508485794067,1
fold_3,38453,Sentence 0,1.0,0.9255474805831909,1
fold_3,38585,Sentence 0,1.0,0.07368238270282745,0
fold_3,38687,Sentence 0,1.0,0.7112109065055847,0
fold_3,38702,Sentence 0,1.0,0.5269855856895447,0
fold_3,38748,Sentence 0,1.0,0.6010411977767944,1
fold_3,38804,Sentence 0,1.0,0.35907480120658875,1
fold_3,38819,Sentence 0,1.0,0.042261675000190735,0
fold_3,38820,Sentence 0,1.0,0.3575132489204407,0
fold_3,38971,Sentence 0,1.0,0.2010137140750885,0
fold_3,39094,Sentence 0,1.0,0.15153509378433228,0
fold_3,39427,Sentence 0,1.0,0.48480746150016785,0
fold_3,39753,Sentence 0,1.0,0.9630510210990906,1
fold_3,39754,Sentence 0,1.0,0.9359456896781921,1
fold_3,39755,Sentence 0,1.0,0.32394149899482727,1
fold_3,39963,Sentence 0,1.0,0.1450745165348053,0
fold_3,39969,Sentence 0,1.0,0.09228743612766266,0
fold_3,40291,Sentence 0,1.0,0.6327186822891235,1
fold_3,40292,Sentence 0,1.0,0.13889755308628082,1
fold_3,40293,Sentence 0,1.0,0.6407778263092041,1
fold_3,40294,Sentence 0,1.0,0.7387580871582031,1
fold_3,40295,Sentence 0,1.0,0.7837352156639099,1
fold_3,40351,Sentence 0,1.0,0.029042815789580345,0
fold_3,40359,Sentence 0,1.0,0.051272083073854446,0
fold_3,40360,Sentence 0,1.0,0.4206869602203369,0
fold_3,40363,Sentence 0,1.0,0.5744449496269226,0
fold_3,40367,Sentence 0,1.0,0.19947244226932526,0
fold_3,40369,Sentence 0,1.0,0.6894780397415161,0
fold_3,40373,Sentence 0,1.0,0.21557006239891052,0
fold_3,40393,Sentence 0,1.0,0.6085193157196045,1
fold_3,40441,Sentence 0,1.0,0.35257256031036377,1
fold_3,40570,Sentence 0,1.0,0.5115362405776978,0
fold_3,40572,Sentence 0,1.0,0.10678515583276749,0
fold_3,40803,Sentence 0,1.0,0.5555374026298523,0
fold_3,40808,Sentence 0,1.0,0.42034393548965454,0
fold_3,40823,Sentence 0,1.0,0.6605514287948608,0
fold_3,40828,Sentence 0,1.0,0.11282079666852951,0
fold_3,40998,Sentence 0,1.0,0.9813951849937439,1
fold_3,40999,Sentence 0,1.0,0.9487460851669312,1
fold_3,41000,Sentence 0,1.0,0.9177656173706055,1
fold_3,41001,Sentence 0,1.0,0.960654079914093,1
fold_3,41002,Sentence 0,1.0,0.8780261278152466,1
fold_3,41003,Sentence 0,1.0,0.9726794362068176,1
fold_3,41004,Sentence 0,1.0,0.9386669993400574,1
fold_3,41005,Sentence 0,1.0,0.9712523221969604,1
fold_3,41006,Sentence 0,1.0,0.9739040732383728,1
fold_3,41007,Sentence 0,1.0,0.9738602042198181,1
fold_3,41008,Sentence 0,1.0,0.8162253499031067,1
fold_3,41140,Sentence 0,1.0,0.28707191348075867,0
fold_3,41145,Sentence 0,1.0,0.12442830950021744,0
fold_3,41150,Sentence 0,1.0,0.20024162530899048,0
fold_3,41151,Sentence 0,1.0,0.24060465395450592,0
fold_3,41157,Sentence 0,1.0,0.8276673555374146,1
fold_3,41158,Sentence 0,1.0,0.9669612050056458,1
fold_3,41159,Sentence 0,1.0,0.9606531858444214,1
fold_3,41160,Sentence 0,1.0,0.9176629185676575,1
fold_3,41161,Sentence 0,1.0,0.9762412905693054,1
fold_3,41162,Sentence 0,1.0,0.9373071193695068,1
fold_3,41163,Sentence 0,1.0,0.9886875152587891,1
fold_3,41164,Sentence 0,1.0,0.9659709930419922,1
fold_3,41165,Sentence 0,1.0,0.9580543637275696,1
fold_3,41166,Sentence 0,1.0,0.9856247901916504,1
fold_3,41167,Sentence 0,1.0,0.970273494720459,1
fold_3,41168,Sentence 0,1.0,0.9801577925682068,1
fold_3,41169,Sentence 0,1.0,0.9845529794692993,1
fold_3,41170,Sentence 0,1.0,0.9584299325942993,1
fold_3,41171,Sentence 0,1.0,0.9207480549812317,1
fold_3,41172,Sentence 0,1.0,0.9724698066711426,1
fold_3,41173,Sentence 0,1.0,0.8480907678604126,1
fold_3,41174,Sentence 0,1.0,0.9272186160087585,1
fold_3,41244,Sentence 0,1.0,0.5505069494247437,1
fold_3,41245,Sentence 0,1.0,0.6646466851234436,1
fold_3,41246,Sentence 0,1.0,0.5489547252655029,1
fold_3,41247,Sentence 0,1.0,0.4360782504081726,1
fold_3,41440,Sentence 0,1.0,0.8138538599014282,1
fold_3,41457,Sentence 0,1.0,0.9680059552192688,1
fold_3,41462,Sentence 0,1.0,0.9513111114501953,1
fold_3,41487,Sentence 0,1.0,0.8088541626930237,1
fold_3,41506,Sentence 0,1.0,0.5872377753257751,1
fold_3,41518,Sentence 0,1.0,0.6245561242103577,0
fold_3,41583,Sentence 0,1.0,0.16507649421691895,0
fold_3,42082,Sentence 0,1.0,0.4460706412792206,1
fold_3,42083,Sentence 0,1.0,0.30289268493652344,1
fold_3,42084,Sentence 0,1.0,0.6470410823822021,1
fold_3,42085,Sentence 0,1.0,0.6711353659629822,1
fold_3,42086,Sentence 0,1.0,0.7403509020805359,1
fold_3,42087,Sentence 0,1.0,0.37524110078811646,1
fold_3,42088,Sentence 0,1.0,0.7565886378288269,1
fold_3,42089,Sentence 0,1.0,0.5909870862960815,1
fold_3,42090,Sentence 0,1.0,0.705536425113678,1
fold_3,42091,Sentence 0,1.0,0.13164642453193665,1
fold_3,42226,Sentence 0,1.0,0.9674505591392517,1
fold_3,42227,Sentence 0,1.0,0.9609423875808716,1
fold_3,42228,Sentence 0,1.0,0.951327383518219,1
fold_3,42229,Sentence 0,1.0,0.9153228402137756,1
fold_3,42230,Sentence 0,1.0,0.9237329363822937,1
fold_3,42285,Sentence 0,1.0,0.7078315019607544,1
fold_3,42286,Sentence 0,1.0,0.6839160323143005,1
fold_3,42287,Sentence 0,1.0,0.9619548320770264,1
fold_3,42288,Sentence 0,1.0,0.9697406888008118,1
fold_3,42289,Sentence 0,1.0,0.8961748480796814,1
fold_3,42290,Sentence 0,1.0,0.5548338294029236,1
fold_3,42291,Sentence 0,1.0,0.8290080428123474,1
fold_3,42292,Sentence 0,1.0,0.7976454496383667,1
fold_3,42434,Sentence 0,1.0,0.30080652236938477,0
fold_3,42436,Sentence 0,1.0,0.3490895926952362,0
fold_3,42437,Sentence 0,1.0,0.36985236406326294,0
fold_3,42511,Sentence 0,1.0,0.6876643896102905,0
fold_3,42513,Sentence 0,1.0,0.10249148309230804,0
fold_3,42576,Sentence 0,1.0,0.6222138404846191,0
fold_3,42634,Sentence 0,1.0,0.2726394236087799,0
fold_3,42658,Sentence 0,1.0,0.42777198553085327,0
fold_3,42659,Sentence 0,1.0,0.3664897084236145,0
fold_3,42766,Sentence 0,1.0,0.10435463488101959,0
fold_3,42860,Sentence 0,1.0,0.22111612558364868,0
fold_3,42861,Sentence 0,1.0,0.621964693069458,1
fold_3,42894,Sentence 0,1.0,0.10723037272691727,0
fold_3,42956,Sentence 0,1.0,0.5317773818969727,1
fold_3,42958,Sentence 0,1.0,0.5644278526306152,0
fold_3,42960,Sentence 0,1.0,0.6045673489570618,1
fold_3,43050,Sentence 0,1.0,0.2401662915945053,1
fold_3,43071,Sentence 0,1.0,0.9606488943099976,1
fold_3,43120,Sentence 0,1.0,0.2611323595046997,0
fold_3,43164,Sentence 0,1.0,0.9473706483840942,1
fold_3,43187,Sentence 0,1.0,0.184919074177742,0
fold_3,43191,Sentence 0,1.0,0.12454961985349655,0
fold_3,43192,Sentence 0,1.0,0.4811674654483795,0
fold_3,43248,Sentence 0,1.0,0.8309667706489563,1
fold_3,43249,Sentence 0,1.0,0.7842376828193665,1
fold_3,43250,Sentence 0,1.0,0.645979642868042,1
fold_3,43251,Sentence 0,1.0,0.8138561844825745,1
fold_3,43252,Sentence 0,1.0,0.6096452474594116,1
fold_3,43256,Sentence 0,1.0,0.03712411969900131,0
fold_3,43369,Sentence 0,1.0,0.18638335168361664,1
fold_3,43370,Sentence 0,1.0,0.22867952287197113,1
fold_3,43371,Sentence 0,1.0,0.4476012587547302,1
fold_3,43384,Sentence 0,1.0,0.05012889951467514,0
fold_3,43471,Sentence 0,1.0,0.5142372250556946,1
fold_3,43472,Sentence 0,1.0,0.770469605922699,1
fold_3,43473,Sentence 0,1.0,0.7975403666496277,1
fold_3,43511,Sentence 0,1.0,0.19452394545078278,1
fold_3,43514,Sentence 0,1.0,0.21744506061077118,1
fold_3,43515,Sentence 0,1.0,0.16414818167686462,1
fold_3,43516,Sentence 0,1.0,0.6847041845321655,1
fold_3,43525,Sentence 0,1.0,0.1793350875377655,0
fold_3,43601,Sentence 0,1.0,0.7422515749931335,1
fold_3,43602,Sentence 0,1.0,0.5927911996841431,1
fold_3,43603,Sentence 0,1.0,0.4776618778705597,1
fold_3,43604,Sentence 0,1.0,0.45771026611328125,1
fold_3,43605,Sentence 0,1.0,0.6312358379364014,1
fold_3,43609,Sentence 0,1.0,0.37775295972824097,0
fold_3,43616,Sentence 0,1.0,0.46069544553756714,0
fold_3,43618,Sentence 0,1.0,0.6159744262695312,0
fold_3,43677,Sentence 0,1.0,0.03982650116086006,0
fold_3,43771,Sentence 0,1.0,0.24728338420391083,0
fold_3,43772,Sentence 0,1.0,0.23521526157855988,0
fold_3,43820,Sentence 0,1.0,0.28356698155403137,0
fold_3,43821,Sentence 0,1.0,0.09353731572628021,0
fold_3,43822,Sentence 0,1.0,0.1433458775281906,0
fold_3,43830,Sentence 0,1.0,0.8749452829360962,1
fold_3,43902,Sentence 0,1.0,0.5517559051513672,0
fold_3,43903,Sentence 0,1.0,0.5315370559692383,0
fold_3,43904,Sentence 0,1.0,0.457123726606369,0
fold_3,43926,Sentence 0,1.0,0.41532954573631287,0
fold_3,43938,Sentence 0,1.0,0.5815657377243042,0
fold_3,43940,Sentence 0,1.0,0.3778313100337982,0
