Fold,Case ID,Sentence,Attention Weight,Prediction,Label
fold_1,63,"Drawing on research outlined in this case study, Pam Maras' research team has been working in partnership with Greenwich Mencap for 18 months to demonstrate the effectiveness of GreenLights, including utilising the eBAT tools for pre and post testing intervention measures, and developing a programme to train people to administer the GreenLights project and improve its sustainability.",0.021166576072573662,0.4967290461063385,0
fold_1,63,Initial work was funded by a National Lottery award to Greenwich Mencap.,0.015383690595626831,0.4967290461063385,0
fold_1,63,"Pam Maras has been awarded an Innovation, Diffusion and Excellence award in Healthcare Education and Training from South London Health Authority (£43,577) to disseminate outcomes of the partnership (see 5.2).",0.0063156248070299625,0.4967290461063385,0
fold_1,63,"3. Media and public engagement Public engagement and dissemination are important features of both Pam Maras' research programme and that of the Applied Psychology Research Group (APRG) at the University of Greenwich: examples of this can be found in media activity and engagement with a wider audience including via a twitter feed: twitter.com/RC_CSF, user-friendly reports and partnership involvement which are publicised on the Research Centre for Children Schools and Families website.",0.00623568519949913,0.4967290461063385,0
fold_1,63,"Findings of the research programme on which this case study is based have been shared via paper and virtual media, as well as in broadcast media in UK and more widely.",0.050269052386283875,0.4967290461063385,0
fold_1,63,"For example, Pam Maras was interviewed by the Chinese Broadcasting Company, in 2008, on this work and was an invited panel member on Radio Russia on April 4, 2012, to discuss equipping those in the teaching profession to be able to work with the wide range of issues relating to students with behaviour problems (see 5.3).",0.005046724807471037,0.4967290461063385,0
fold_1,64," This research, which examines police investigatory methods to identify police suspects has directly increased suspect identification rates by the Metropolitan Police Service (MPS).",0.0016569190192967653,0.8775842189788818,0
fold_1,64,It led to the MPS establishing a register of `super-recognisers' - officers particularly skilled at identifying faces from CCTV footage - and changed practices.,0.0016756326658651233,0.8775842189788818,0
fold_1,64,"Dissemination of the research, also well-publicised in the media, has influenced national policy makers.",0.0008719816105440259,0.8775842189788818,0
fold_1,64,There is worldwide interest and secured European funding for a test to identify super-recognisers amongst police cohorts.,0.009895297698676586,0.8775842189788818,0
fold_1,64,"The research is also improving recognition of EFIT-V images, the facial composite system used by most UK police forces.",0.003269961103796959,0.8775842189788818,0
fold_1,64,Dr Davis is disseminating his findings through the training course that operators have to complete to be certified to produce composites in real police investigations.,0.0019093239679932594,0.8775842189788818,0
fold_1,64,"He is also contributing to economic impact by enhancing the EFIT-V product. 
 ",0.004318810533732176,0.8775842189788818,0
fold_1,64,"Research conducted by Dr Josh Davis, Senior Lecturer since September 2008 at the University of Greenwich has examined methods to enhance suspect identification rates by the police.",0.0024728632997721434,0.8775842189788818,0
fold_1,64,Facial composites: If there is no suspect the police may ask a witness to create a facial composite.,0.0017219679430127144,0.8775842189788818,0
fold_1,64,"Davis collected important data at the University of Greenwich (2008/2009) for a final experiment providing theoretical information on how morphing multiple facial composites improves recognition of EFIT-V images, a system used by most UK police forces [3.1].",0.004259306006133556,0.8775842189788818,0
fold_1,64,"Subsequent research supported by a competitive internal University of Greenwich grant (Morphing of composite images produced by trained police artists, £3,540, July 2009), was the first to compare un-manipulated and morphed composites produced by E-FIT and EFIT-V, additionally finding that morphing can improve image recognition of E-FITs as well [3.2].",0.0034493173006922007,0.8775842189788818,0
fold_1,64,This research strand (2010-) has also found that the EFIT-V system is suitable for use with child witnesses [5.2].,0.024717995896935463,0.8775842189788818,0
fold_1,64,"Indeed, some of the youngest children produced composites of adult quality.",0.00654385844245553,0.8775842189788818,0
fold_1,64,"Associated research (2010- ) demonstrated that, in direct contrast to the results found when composites are created using older feature-based facial composite systems, producing a composite using the EFIT-V system which draws on holistic processing known to drive human face recognition more efficiently, may help to embed an accurate memory of a suspect's face in a witnesses' memory.",0.0020988471806049347,0.8775842189788818,0
fold_1,64,"This means that adult witnesses, but not necessarily child witnesses, are more likely to accurately identify that suspect from a subsequent video lineup [5.2].",0.0073074474930763245,0.8775842189788818,0
fold_1,64,Suspect identification from CCTV:,0.001833330374211073,0.8775842189788818,0
fold_1,64,Identifying suspects from CCTV is vital for the detection of some crimes.,0.002545966301113367,0.8775842189788818,0
fold_1,64,"As a consequence of his ESRC-funded PhD: The Forensic Identification of Unfamiliar Faces in CCTV Images (2007) and his highly cited research on CCTV identification [3.4] and on techniques used by expert witnesses to match crime scene facial images with those of defendants [3.5, 3.6], Dr Davis was invited (2011) to investigate the face recognition abilities of a small number of MPS officers who make a disproportionately large number of all suspect identifications from CCTV.",0.0037494164425879717,0.8775842189788818,0
fold_1,64,A contract for the release of police staff to attend testing sessions was agreed with the Commissioner of the MPS: Facial Identification from CCTV: Investigating Predictors of Exceptional Performance amongst Police Officers [5.1].,0.001538582844659686,0.8775842189788818,0
fold_1,64,"In research partly supported by a competitive internal grant (Theoretical and applied markers to measure holistic face recognition ability, £5,000, July 2011), Davis tested 21 officers who had identified over 600 suspects in 2011-2012 on their familiar and unfamiliar facial recognition and visual memory ability [3.3].",0.006045575253665447,0.8775842189788818,0
fold_1,64,The officers' performance in these tests was compared to 104 controls drawn from the general public.,0.0015265687834471464,0.8775842189788818,0
fold_1,64,"Some officers performed within the top two percentiles at face recognition, meeting the criteria of a `super-recogniser' established by researchers at Harvard University, USA.",0.0023083859123289585,0.8775842189788818,0
fold_1,64,"These super-recognisers were also better at recognising moving images than controls, suggesting that it would be advantageous for CCTV video footage to be displayed on `wanted' websites.",0.001603885437361896,0.8775842189788818,0
fold_1,64,"However, the super-recogniser sample did not possess exceptional visual memory ability as measured by other tests, suggesting that their enhanced skills are face-specific.",0.0018659868510439992,0.8775842189788818,0
fold_1,64,"There are over 30,000 officers in the Metropolitan Police and at least another 100,000 across the UK.",0.0069175101816654205,0.8775842189788818,0
fold_1,64,"The research data supports proposals that face recognition ability is normally distributed and if so, there may be up to 600 super-recogniser police officers in London alone, with another 2,000 distributed across the country.",0.01761700212955475,0.8775842189788818,0
fold_1,64,"There are many other security roles in the country that might benefit from such individuals, eg passport control.",0.0019268314354121685,0.8775842189788818,0
fold_1,64,This research is ongoing with another group of potential super-recogniser officers from the Metropolitan Police due to be tested in November 2013,0.016472937539219856,0.8775842189788818,0
fold_1,64,"[5.1]. 
 ",0.039253395050764084,0.8775842189788818,0
fold_1,64,"Suspect identification from CCTV research Dr Davis's research on the super-recogniser abilities of some police officers has had a direct impact on police practices in the Metropolitan Police Service (MPS), and this has increased the number of suspects identified from CCTV from 50 to 150 per week [5.1].",0.006696110591292381,0.8775842189788818,0
fold_1,64,"The MPS established a register of officers with high levels of face recognition ability in 2012, once Dr Davis had empirically confirmed the abilities of the super-recognisers.",0.0017676601419225335,0.8775842189788818,0
fold_1,64,The officers were geographically distributed across all boroughs.,0.0010930410353466868,0.8775842189788818,0
fold_1,64,As of October 2013 this register contained over 200 officers [5.1].,0.020319167524576187,0.8775842189788818,0
fold_1,64,"A secondary factor driving these changes was the high media profile of the research, as many of the officers tested by Davis had also identified a substantial proportion of the London rioters in August 2011.",0.0007763771573081613,0.8775842189788818,0
fold_1,64,"Indeed, CCTV evidence was the primary evidence in many of the investigations.",0.0009615652379579842,0.8775842189788818,0
fold_1,64,Some of the super-recogniser police officers who participated in the research were featured in the same media pieces as Davis [5.5-5.10].,0.0035296031273901463,0.8775842189788818,0
fold_1,64,"These included television interviews on ITN's London News (28 February 2012), BBC1's Crimewatch Roadshow (29 June 2012), Planetopia (Germany; 23 July 2012",0.019251348450779915,0.8775842189788818,0
fold_1,64,"[5.10]), BBC1's prime time magazine programme - The One Show (9 April 2013",0.012314756400883198,0.8775842189788818,0
fold_1,64,"[5.9]), and",0.06758958101272583,0.8775842189788818,0
fold_1,64,"ITV's This Morning (26 September 2013), on radio (Radio Slovenija, 12 January 2013), as well as for articles in The Sunday Times (20 November 2011), New Scientist (18 September 2012), The Sunday Telegraph (26 March 2013), Science News (USA; 7 September 2013",0.008495836518704891,0.8775842189788818,0
fold_1,64,"[5.5]), the Associated Press (Worldwide; 27 September 2013) and CBS News (USA; 27 September 2013).",0.004054013639688492,0.8775842189788818,0
fold_1,64,"As a result of the changes in practice, MPS super-recognisers on the register are the first to be provided with CCTV images of all serious crimes; of offenders in their locality or from areas of previous deployment; and of specific crime types if they match the officer's speciality.",0.004550495650619268,0.8775842189788818,0
fold_1,64,"As over 70% of suspects confess in police interview when confronted by CCTV images [3.3], the research has also indirectly improved crime detection and sentencing rates.",0.014311209321022034,0.8775842189788818,0
fold_1,64,"As well as at international academic conferences, Davis has disseminated the research at training workshops for police officers specialising in identification, and lawyers, as part of their continuing professional practice (National Identity Conference, London, May 2012",0.017498252913355827,0.8775842189788818,0
fold_1,64,"[5.1]) and to the National Video and Voice Identification Strategy group (NVVIS, March 2013",0.01827140338718891,0.8775842189788818,0
fold_1,64,[5.3]).,0.06303593516349792,0.8775842189788818,0
fold_1,64,"This working party consists of representatives from the Home Office, the Association of Chief Police Officers (ACPO), the Crown Prosecution Service (CPS) and other scientific branches of the police and Home Office.",0.0022692959755659103,0.8775842189788818,0
fold_1,64,Their remit is to decide on identification procedure policy in England and Wales.,0.0022079311311244965,0.8775842189788818,0
fold_1,64,"At the NVVIS meeting, Chief Inspector Mick Neville of the Metropolitan Police confirmed that the service was investigating the practicalities of displaying moving images on their `Caught on Camera' wanted website, as Davis's research demonstrated that this would further improve the likelihood a suspect is identified [5.1].",0.0035391522105783224,0.8775842189788818,0
fold_1,64,"Furthermore, the group, chaired by the Police Deputy Chief Constable of Warwickshire as the representative of ACPO, agreed that similar pilot schemes should be implemented in other England and Wales forces [5.3].",0.006993195042014122,0.8775842189788818,0
fold_1,64,It was also agreed that the Home Office Centre for Applied Science and Technology (CAST) would assist Davis is his endeavours,0.004508244339376688,0.8775842189788818,0
fold_1,64,[5.3].,0.07513263076543808,0.8775842189788818,0
fold_1,64,"Dr Davis is currently in negotiations with the MPS to develop a super-recogniser test that could be used with all police officers, in particular recruits so that their abilities can be used as soon as they commence service.",0.004944137297570705,0.8775842189788818,0
fold_1,64,The funding for this test is coming from a successful grant application to the European Commission by the MPS and a number of European partners (LASIE: Large Scale Information Exploitation of Forensic Data: LASIE; SEC-2013.1.6-1 no: 607480),0.006768949329853058,0.8775842189788818,0
fold_1,64,[5.1].,0.039253395050764084,0.8775842189788818,0
fold_1,64,If these negotiations are successful there is likely to be a direct positive financial impact from offering such a test to police forces in these European countries.,0.004802379757165909,0.8775842189788818,0
fold_1,64,"The work with the MPS has been highly internationally publicised [5.7-5.10] and some foreign police forces have contacted the MPS and Davis as to how they can identify and utilise super-recognisers in their own organisations (eg, in Australia, Abu Dhabi, Canada)",0.006124491337686777,0.8775842189788818,0
fold_1,64,[5.1].,0.039253395050764084,0.8775842189788818,0
fold_1,64,"Facial composite research The facial composite research has been submitted for publication and disseminated at international academic conferences and national practitioner conferences for police facial composite operators: Identifying the Suspect: Improving Facial Composites Workshop, Leeds, January 2013; and E-FIT Users Group Annual Conference, Bedfordshire, October, 2009",0.004466197919100523,0.8775842189788818,0
fold_1,64,[5.4].,0.07141383737325668,0.8775842189788818,0
fold_1,64,"He also disseminates the research at police training courses: Visionmetric Ltd, the agents of E-FIT and EFIT-V, stated: ""Dr Davis is the UK's leading academic authority on the psychology of facial identification in the context of the industry standard systems (E-FIT & EFIT-V",0.00264402711763978,0.8775842189788818,0
fold_1,64,[5.4]).,0.056170057505369186,0.8775842189788818,0
fold_1,64,"He is the primary instructor for the cognitive psychology component of composite training courses for UK police officers.""",0.0014743972569704056,0.8775842189788818,0
fold_1,64,"At these residential courses, Davis also discusses his research on facial composites, leading to impact through the trainees' practice thereafter.",0.004121729638427496,0.8775842189788818,0
fold_1,64,Successful completion of the course certifies the operators to produce composites in real police investigations.,0.005070655606687069,0.8775842189788818,0
fold_1,64,There were seven courses between 2009 and June 2013.,0.09834378212690353,0.8775842189788818,0
fold_1,64,EFIT-V has now become the favoured composite system of many police forces in the UK and worldwide.,0.007746215909719467,0.8775842189788818,0
fold_1,64,Additional forces worldwide are also interested in using the system.,0.01722487062215805,0.8775842189788818,0
fold_1,64,"Indeed, Dr Davis's research strand contributed to an official report to the Queensland Police, Australia, recommending that EFIT-V is adopted by the force (confidential report due November 2013)",0.009581157006323338,0.8775842189788818,0
fold_1,64,[5.2].,0.06300514936447144,0.8775842189788818,0
fold_1,64,A primary reason was Dr Davis's finding that the system is suitable for children.,0.004693710245192051,0.8775842189788818,0
fold_1,64,"The authors quote Davis directly in the report: ""I believe that due to there being no necessity to produce a detailed verbal description, EFIT-V is actually a far more versatile system and is easier for witnesses of all ages to work with.""",0.00958088506013155,0.8775842189788818,0
fold_1,64,"[5.2] As EFIT-V is owned by the UK company Visionmetric Ltd, there would also be a direct positive financial impact to this country if the system was to be adopted by Queensland Police.",0.0027748900465667248,0.8775842189788818,0
fold_1,1707, The project impacts by connecting people with technology through an interactive art project.,0.05115972459316254,0.11803340911865234,0
fold_1,1707,"Portable equipment ensures wide participation: people respond to, and interact with, virtual living creatures in an entertaining but instructive context.",0.0358947291970253,0.11803340911865234,0
fold_1,1707,"Bringing together human participants (able to intervene in the environment) with the virtual bugs (responsive to stimuli/their environment), people are challenged to consider cause and effect in the physical environment as well as their own inter-social relations.",0.024738481268286705,0.11803340911865234,0
fold_1,1707,"The impact which is cultural, imaginative and pedagogic is achieved through touch rather than via the normal emphasis on the communicated world. 
 ",0.007984180934727192,0.11803340911865234,0
fold_1,1707,"Since 2007, Liam Birtles (Senior Lecturer in Digital Media Production at AUB) has been a member of the four-strong Squidsoup, an international group of artists, researchers and designers working with digital and interactive media experiences.",0.03152814507484436,0.11803340911865234,0
fold_1,1707,"Squidsoup was founded in 1999 by Anthony Rowe (now Associate Professor, Interaction Design at Oslo School of Architecture and Design); Rowe led the research that resulted in Glowing Pathfinder Bugs (henceforth GPB)",0.004333649296313524,0.11803340911865234,0
fold_1,1707,At the time Rowe was Senior Lecturer at AUB (2005-2008); as holder of an AUB Research Fellowship (2007-8) he was able to purchase a Point Grey Bumble-Bee 2 Stereo camera which was used to devise GPB.,0.01890535093843937,0.11803340911865234,0
fold_1,1707,Birtles was the key collaborator in furthering the research and targeting it to more ambitious outputs and greater impact.,0.0050149825401604176,0.11803340911865234,0
fold_1,1707,He remains a central member of Squidsoup and the only one working in a UK HEI.,0.005876027513295412,0.11803340911865234,0
fold_1,1707,"Recent research has led to the replacement of the earlier technology through the use of Microsoft Kinects; this has led to new and more sophisticated outputs and wider research, as evidenced by Living Timeline, an interactive evolutionary timeline (shown at At-Bristol from April 2012 to date).",0.010307468473911285,0.11803340911865234,0
fold_1,1707,"The research question asked how to create a transportable environment where participants might collaboratively engage with (and attempt to control) responsive elements in a highly tactile, multisensory, spatial environment.",0.027048373594880104,0.11803340911865234,0
fold_1,1707,"Sand, a malleable material that most children are familiar with, was selected as the interface for GPB, because it fulfils a vital role in harnessing kinaesthetic intelligence, thus allowing for creative, dynamic, spatial interaction.",0.004889084026217461,0.11803340911865234,0
fold_1,1707,"While The Tangible Media Group at MIT had also explored the use of malleable materials like sand as interface, their application and technical methods are different from GPB.",0.0025570476427674294,0.11803340911865234,0
fold_1,1707,"Other digital art installations such as Dew Harrison's Shift-Life, a modelled Darwinian eco-system, also focuses on emergence but through illustrating evolutionary, artificially intelligent processes that take account only of pre-defined meta-interactions rather than direct interaction with, and responses from, individual creatures.",0.006182270590215921,0.11803340911865234,0
fold_1,1707,GPB is unique in using sand as the primary mode of synchronous communication between participants and virtual creatures.,0.012784725986421108,0.11803340911865234,0
fold_1,1707,"This creates a direct and understandable, though somewhat unpredictable, form of interaction.",0.00559399276971817,0.11803340911865234,0
fold_1,1707,"Furthermore, the research directly maps the real and virtual worlds onto each other: this is in stark contrast to the majority of augmented reality or even general metaphor-based interfaces, where a positional jump is required.",0.007557430304586887,0.11803340911865234,0
fold_1,1707,"The nature of this research is that it evolved developmentally from previous projects authored by Squidsoup (see below) drawing in particular on Freq2 (2006), where participants' silhouettes are used to define the leading edge of an extruding virtual landscape.",0.013617566786706448,0.11803340911865234,0
fold_1,1707,"In GPB, however, the physical landscape is mapped directly into virtual space; any changes to the physical topography of the sandpit are immediately mirrored in the virtual environment.",0.004673490300774574,0.11803340911865234,0
fold_1,1707,"This research continues to evolve; for example in iterations such as Pest Control (2010); and Living Walls (shown at the RSC 2012) and therefore has future potential for further significant impact. 
 ",0.01002961490303278,0.11803340911865234,0
fold_1,1707,"Without the underpinning research, undertaken at AUB in the mid-2000s, GPB would never have come about and there would have been no impact.",0.001807258464396,0.11803340911865234,0
fold_1,1707,"The significance and reach of the impact are evidenced as follows: GPB was commissioned in 2008 by Folly, a leading digital arts organisation, for Portable Pixel Playground supported by the Lottery Fund and other arts organisations.",0.011935153976082802,0.11803340911865234,0
fold_1,1707,It encouraged young people to use everyday technologies in new and creative ways and helped to combat the stereotype that playing with technology is a solitary experience.,0.012161740101873875,0.11803340911865234,0
fold_1,1707,"At time of writing, GPB remains the lead activity shown on their website and includes interviews with children and adults.",0.044308871030807495,0.11803340911865234,0
fold_1,1707,Portable Pixel Playground travelled round North West England developing a digital audience and `exceeding expectations and targets'.,0.03726533427834511,0.11803340911865234,0
fold_1,1707,The research was validated professionally when GPB was accepted by Siggraph for the 37th convention and exhibition on computer graphics and interactive technology in 2010.,0.015686573460698128,0.11803340911865234,0
fold_1,1707,"There followed in 2011 exhibitions at the Dowse Gallery (New Zealand); Maker Faire, Newcastle; Art Rock, St Brieuc; and Scopitone, Nantes.",0.0664331316947937,0.11803340911865234,0
fold_1,1707,Scopitone is a trans disciplinary festival mounted by Stereolux and appealing to a large eclectic audience.,0.0528891384601593,0.11803340911865234,0
fold_1,1707,"GPB attracted a YouTube audience and was a great hit, described online as: `Une Installation vraiment marrante — un gros bac à sable avec des bestioles dedans — et qui stupéfie les petits enfants !!'",0.00924957450479269,0.11803340911865234,0
fold_1,1707,"The varied locations from techno-fairs and arts centres to rock and film festivals and from theatres to children's play areas, has resulted in considerable impact.",0.04394271597266197,0.11803340911865234,0
fold_1,1707,"Whereas the piece was originally researched and designed specifically to engage children with technologies, its popularity is connected to its playfulness, relative low cost and simplicity of installation, combined with its versatility.",0.019305434077978134,0.11803340911865234,0
fold_1,1707,"Science and technology centres like At-Bristol where a more sophisticated iteration of GPB opened in 2012 as `Living Timeline', are part of the growing investment in science and technology learning through participants' direct experience and entertainment.",0.061899539083242416,0.11803340911865234,0
fold_1,1707,"The At-Bristol piece exemplifies the impact of the GPB technology and builds on it to create a 4.6 m physical timeline at the main entrance to the Museum that combines a long table/timeline containing objects relevant to the environment, augmented with projected interactive creatures that will respond to being petted, picked up and splatted.",0.01646365225315094,0.11803340911865234,0
fold_1,1707,"It brings the last 460 million years of evolutionary development to life, with creatures ranging from spiders and snails, through ammonites and trilobites to dinosaurs inhabiting a Mixed Reality ecosystem.",0.030075084418058395,0.11803340911865234,0
fold_1,1707,It is part of a permanent exhibition `Our world — no more waste' explores the Earth's systems and history and finds ways to make the incredible information accessible to visitors from two to eighty.,0.04309775307774544,0.11803340911865234,0
fold_1,1707,The creatures are projected onto a physical 3D landscape.,0.008823996409773827,0.11803340911865234,0
fold_1,1707,"As with GPB, creatures sense the presence of visitors through the use of Kinect stereo camera sensors, and they respond accordingly by disappearing, running away, or crawling up your arm.",0.003203360363841057,0.11803340911865234,0
fold_1,1707,"In a sense, therefore, the impact of the entire museum experience will be preluded by this interactive piece.",0.008773771114647388,0.11803340911865234,0
