Fold,Case ID,Sentence,Attention Weight,Prediction,Label
fold_5,100,"Although Bandyopadhyay's early work and some impact activities took place at Liverpool University, funding bids secured at Liverpool and later at NTU (AHRC, US Ambassador's Fund for Cultural Preservation, Historical Association of Oman; grant references a-e) resulted in important publications at NTU.",0.010717055760324001,0.18127205967903137,0
fold_5,100,"His research on the politico-historical background of prayer niches (mihrab) and their underlying cultural concepts in central Omani mosques (2008) was followed by an exhibition on the architecture and settlement organisation of Harat al-Bilad, the main settlement in the oasis of Manah (2009: reference-4).",0.00809497106820345,0.18127205967903137,0
fold_5,100,The exhibition highlighted key methodological problems of settlement documentation and analysis and emphasised the need to understand heritage settlements in terms of social and deeper cultural practices and ideals.,0.010302912443876266,0.18127205967903137,0
fold_5,100,The publication on tribal dynamics (2011: reference-5) emphasised the importance of considering the complex tribal and social history in understanding settlement organisation and evolution in central Oman.,0.002147027524188161,0.18127205967903137,0
fold_5,100,"Bandyopadhyay's well-received monograph (2011: reference-6) extended these assertions further through a detailed study of central Omani oasis settlements, exploring notions of sacredness, the role of water, mosque and dwelling typology, and settlement morphology, amongst other issues. 
 ",0.009732645936310291,0.18127205967903137,0
fold_5,100,"The historical, cultural, methodological and ethical insights from the research and outputs have resulted in pioneering, wide-ranging and sustained impact from NTU's leading involvement and advisory role in a number of impactful projects in the documentation, management and renewal of built heritage in Oman and the UAE and its dissemination through public engagement.",0.0279290322214365,0.18127205967903137,0
fold_5,100,Oman:,0.007736115716397762,0.18127205967903137,0
fold_5,100,"In 2010, aware of the gap in management of heritage sites, Oman's Ministry of Heritage and Culture (MHC) decided to select a partner to address its cultural heritage sites at greatest risk.",0.006180459633469582,0.18127205967903137,0
fold_5,100,"Based on NTU's research and advisory record in this field, our team was invited.",0.021328629925847054,0.18127205967903137,0
fold_5,100,"Stage-1 of the initiative involved a pilot-study to undertake documentation and Heritage Management Plan (HMP) for 2 oasis settlements (Birkat al-Mawz-WHS and Izki-selective; grant-i; evidence-4) on their priority list of 86, followed by 4 more in Stage-2 (completed July 2013) and 4 in Stage-3 (on-going).",0.05336438864469528,0.18127205967903137,0
fold_5,100,"Stage-1: Contextually-appropriate, cost-effective and expedient alternatives to established documentation methods (e.g. resource-intensive ICOMOS - International Council on Monuments and Sites - approach) were developed by NTU, by limiting the on-site component and emphasising aerial-photograph-based documentation.",0.016901275143027306,0.18127205967903137,0
fold_5,100,Comprehensive and selective documentation approaches were applied to HMPs and compared to ascertain their relative benefits in documenting Oman's 1000-plus vernacular settlements.,0.0054172491654753685,0.18127205967903137,0
fold_5,100,Key feature of this pilot-HMP - well-received by MHC and the Committee for the Registration and Protection of Historic Building Clusters - is its focus on future generations through full integration of developmental needs/aspirations in renewal (training/education/crafts/renewable energy).,0.020101623609662056,0.18127205967903137,0
fold_5,100,This model combines heritage management and development in a Master Plan and employs comprehensive documentation (instead of conventional selective approach in WHSs.,0.021814735606312752,0.18127205967903137,0
fold_5,100,"Stage-2: Following success of the pilot phase, MHC asked NTU to undertake work on 4 additional settlements (Izki, Ibri, Bahla-WHS, Fanja; grant-g; evidence-1-3) in the Dakhiliyah (Interior) Governorate.",0.06679696589708328,0.18127205967903137,0
fold_5,100,"MHC embraced the documentation approaches as `models' and has adopted the comprehensive option for future key settlement HMPs (undertaken by NTU) and the selective option for small-settlement documentation (by Salut Planning and Management, advised/reviewed by NTU).",0.003737782360985875,0.18127205967903137,0
fold_5,100,MHC has acted on NTU's advice and is currently reviewing the inventory of vernacular settlements to establish a rigorous criteria-based priority list (evidence-5).,0.008288468234241009,0.18127205967903137,0
fold_5,100,NTU has contributed text and non-text based material on vernacular architecture for the permanent display at Muscat's National Museum (grant-f).,0.05750448256731033,0.18127205967903137,0
fold_5,100,"Stage-3: In 2013 NTU was awarded 4 new sites (2 in Sinaw, Mudayrib and Al-Gila-WHS; new funding £161,000) in the unexplored Sharqiyyah (Eastern) Governorate.",0.09144110977649689,0.18127205967903137,0
fold_5,100,Full implementation of Master Plans are being discussed with MHC for Salalah and with Ministry of Tourism for Misfat Al-`Abriyeen and Minzafah.,0.02349960058927536,0.18127205967903137,0
fold_5,100,Capacity Building Element:,0.001481186947785318,0.18127205967903137,0
fold_5,100,In 2009 the NTU team was invited by Muscat Municipality to undertake vernacular settlement documentation within Muscat Governorate (grant-h).,0.020540794357657433,0.18127205967903137,0
fold_5,100,"To train young Omanis in heritage documentation, the project was developed with a significant 'capacity building' component (an approach subsequently adopted by MHC for its employees - 20 trained; evidence-6).",0.008323771879076958,0.18127205967903137,0
fold_5,100,Twelve unemployed graduates (6 men/6 women) from the Oman Technical College were recruited on the documentation training programme through interviews (evidence-7).,0.01572318561375141,0.18127205967903137,0
fold_5,100,"Intensive on-site training supported by NTU-developed training manual prepared the documentation team with the requisite documentation, representation, team working, project management and leadership skills.",0.0030419405084103346,0.18127205967903137,0
fold_5,100,"Earlier, much background knowledge was developed through an invitation to design an appropriate organisation and curriculum for traditional building skills training of nationals for the revitalisation of al-Jimi and al-Qattara oases in the UAE (early-2009; evidence-8).",0.03538232669234276,0.18127205967903137,0
fold_5,100,"Following the eight-month fieldwork and drawn documentation production, all trainees gained employment within government and private sectors with average annual salaries of £18,000, indicating economic and social impact.",0.01883421652019024,0.18127205967903137,0
fold_5,100,A bilingual publication (Arabic/English) on Muscat's vernacular heritage is forthcoming (2014).,0.010208199732005596,0.18127205967903137,0
fold_5,100,UAE/Abu-Dhabi:,0.011146679520606995,0.18127205967903137,0
fold_5,100,"In 2008-9 Bandyopadhyay was invited by UK-based consultant, Austin Smith:Lord to help analyse a monument of historical and political significance in Abu Dhabi (client and direct beneficiary: Abu Dhabi Authority for Cultural Heritage, ADACH; evidence-10).",0.006558798719197512,0.18127205967903137,0
fold_5,100,Bandyopadhyay's expertise in Gulf vernacular architecture and interpretive methods helped establish the architectural and socio-cultural values of the monument.,0.00335426046513021,0.18127205967903137,0
fold_5,100,It provided the basis for a sensitive proposal for the monument's reuse as a cultural heritage interpretation centre.,0.00421476736664772,0.18127205967903137,0
fold_5,100,The project also trained 2 UK professionals in the historical and socio-cultural background of Gulf vernacular architecture.,0.02110392041504383,0.18127205967903137,0
fold_5,100,Recently ADACH has invited NTU to participate in a tender to document and develop another site of historical significance.,0.02311685122549534,0.18127205967903137,0
fold_5,100,"Dissemination: NTU has established ""ArCHIAM Projects"", Architecture and Cultural Heritage of India, Arabia and the Maghreb, spearheading the impact work (www.archiam-centre.com/).",0.048545654863119125,0.18127205967903137,0
fold_5,100,In July 2013 an exhibition on the HMPs was launched through a well-attended inauguration including MHC officials.,0.006527994759380817,0.18127205967903137,0
fold_5,100,"The work has been disseminated through public lectures (Oman/UAE/Italy; evidence-9), national/international media interviews (English/Arabic newspapers; Radio-Oman) and popular annual publications (English/Arabic).",0.017652316018939018,0.18127205967903137,0
fold_5,100,"Bandyopadhyay has contributed to a MHC-produced film on heritage sites, distributed internationally (Arabic; English subtitles).",0.011640334501862526,0.18127205967903137,0
fold_5,106," The promotion of innovation adoption in high-tech small firms (HTSFs) has long been a European priority, but despite decades of attention, there is still a dearth of innovative HTSFs and, worryingly low participation levels of HTSFs in European R&D and innovation funding programmes.",0.02304476872086525,0.22805343568325043,1
fold_5,106,"To capitalise on emerging high-tech markets it is imperative that HTSFs have the capacity to exploit these new opportunities and crucially, to contribute to the development of a modern economy.",0.012978137470781803,0.22805343568325043,1
fold_5,106,This multidisciplinary impact case investigates how to encourage the involvement of HTSFs in European funding projects.,0.014934465289115906,0.22805343568325043,1
fold_5,106,"The impact of this research includes; methods for promoting the adoption of high-tech innovation across Europe and the development of European HTSF innovation and R&D funding policy recommendations that feed into the European Parliament, Horizon 2020 and numerous national and European high-tech associations and influential EC innovation networks. 
 ",0.033985450863838196,0.22805343568325043,1
fold_5,106,"HTSFs are the lifeblood of modern economies and hence the EU has been working towards creating a friendlier business environment for small businesses by adopting the `Small Business Act' (SBA) (McAdam et al., 2010).",0.009420131333172321,0.22805343568325043,1
fold_5,106,"The SBA serves as a useful reference point for the overall focus of this case study: ""The EU and Member States should encourage investment in research by SMEs and their participation in R&D support programmes, transnational research, clustering and active intellectual property management by SMEs"".",0.025400012731552124,0.22805343568325043,1
fold_5,106,This case study refers to a body of related research projects that have been ongoing since the mid 2000s.,0.03562720865011215,0.22805343568325043,1
fold_5,106,"The research addresses how to nurture innovation adoption by HTSFs, by significantly influencing policy at EU and national level and by promoting European-wide adoption of high-tech innovations.",0.016112636774778366,0.22805343568325043,1
fold_5,106,"The user-driven and multidisciplinary approach of the research was to engage directly with HTSFs and related stakeholders to investigate the real latent needs that affect their capacity to innovate and promote European wide innovation adoption (Gilmore et al., 2013).",0.01602533645927906,0.22805343568325043,1
fold_5,106,"The focus of promoting innovation adoption in HTSFs in this case study is to: - Investigate the low participation levels of HTSFs in national and European R&D and innovation funding programmes - Make policy recommendations to the European Commission, European Parliament and national innovation policy-makers in the EU27 on how to design and implement more effective HTSF innovation funding programmes.",0.03386450931429863,0.22805343568325043,1
fold_5,106,- Identify best practice elements amongst HTSFs funding programme clusters.,0.003849087981507182,0.22805343568325043,1
fold_5,106,"- Collaborate with transnational partners to co-develop, pilot and promote the adoption of novel high-tech innovations and methodologies that help speed up their adoption.",0.025829916819930077,0.22805343568325043,1
fold_5,106,"The research on promoting innovation adoption, from a policy perspective, was built on earlier work (McAdam et al., 2004) that identified the need to harmonise innovation and R&D policy at both a national and EC level.",0.005730784963816404,0.22805343568325043,1
fold_5,106,"This is essential in facilitating and nurturing the growth of high tech HTSFs and important high-tech sectors (Gilmore et al., 2013).",0.007283996324986219,0.22805343568325043,1
fold_5,106,"Research on innovation adoption by HTSFs has investigated the role of innovation intermediaries (McAdam and McAdam, 2008), modelling innovation implementation (McAdam et al., 2010) and on a practical side, beta-testing of a range of research experiments has led to the development of the `Engage' eParticipation innovation toolkit — helping promote wider adoption of European high-tech innovation (Galbraith et al., 2013).",0.02240048348903656,0.22805343568325043,1
fold_5,106,The constant wave of new technologies has raised the opportunity to promote HTSFs to innovate across a wide range of public services and processes.,0.008368508890271187,0.22805343568325043,1
fold_5,106,"For example, although the European Commission's eGovernment agenda has called for more innovative technologies to enhance citizen engagement in democratic processes, there is a dearth of successful eParticipation innovations, particularly by HTSFs across multiple international markets (Galbraith et al., 2013).",0.00552744884043932,0.22805343568325043,1
fold_5,106,"Moreover, healthcare innovation adoptions from advances in technology are fundamental to improving the efficiency of health and social care services; however, many healthcare technologies suffer from poor implementation and adoption (Davey et al., 2011).",0.0014541816199198365,0.22805343568325043,1
fold_5,106,Inaccurate assumptions on the user needs and a failure to gain acceptance from slow and encumbering public healthcare procurement bodies are significant barriers to adoption.,0.0014364190865308046,0.22805343568325043,1
fold_5,106,"Staff members: Galbraith in post at Ulster since 2005; McAdam in post at Ulster since 1995; Brennan in post since 1990. 
 ",0.010149452835321426,0.22805343568325043,1
fold_5,106,"Our research has made a significant impact and influenced the innovation decision-making process across Europe in a number of tangible ways, including new policy programmes affecting EC innovation funding for HTSFs in Horizon 2020 and EU member states, as well as contributing to the European-wide adoption of novel high-tech innovations.",0.04019131883978844,0.22805343568325043,1
fold_5,106,"A wide range of beneficiaries have been affected, including SMEs, SME support agencies, innovation development agencies, European Commission, European Parliament and international business alliances, as evidenced by factual statements from influential national and European stakeholders (1 - 5 — numbers in bold refer to evidence in Section 5).",0.01010629627853632,0.22805343568325043,1
fold_5,106,"The international reach of European-wide HTSF policy recommendations has extended to the highest echelons of EC decision-making, including the European Commission (1,2,6,7) and European Parliament (1,8).",0.012289779260754585,0.22805343568325043,1
fold_5,106,Policy developments targeting HTSF innovation adoption covered all EU member states.,0.017650943249464035,0.22805343568325043,1
fold_5,106,"SMEs were extensively engaged through the creation of a 100-member European SME Experts Panel with the support of influential MEPs (7 — p7), EC officials and EU innovation bodies such as Enterprise Europe Network, Eureka, Nessi (7 — p22) and the European Network of Living Labs (5).",0.04148053377866745,0.22805343568325043,1
fold_5,106,A summary of the evidence of impacts and indicators is provided in Table 1.,0.00402609258890152,0.22805343568325043,1
fold_5,106,Table 1: Enhancing Innovation in High-tech SMEs – Research Impacts Key Research Areas Impacts and Dates Evidence Impact Indicators Influencing SME innovation funding policy in EC and all members states -15 EC-level HTSF innovation policy recommendations.,0.019148390740156174,0.22805343568325043,1
fold_5,106,"- Identification of SME best practices for funding programme clusters -HTSF policies presented in European Parliament EC and EU innovation clusters -Creation of 100-member European SME Experts Panel 800+ SME engaged in policy development - EC endorse research impact -200+ SME policy programmes covering all of EU27 were benchmarked (2009-11) -Testimonials from MEP (1) and senior EC official (2) -Reports from EC (6) and to EC (7) -4 EC SME Experts Panel Meetings (7) -Endorsement from EC SME & Industry Associations (3,4,5) -30+ workshops held throughout EU27 (7) www.mapeer-sme.eu -Horizon 2020 affected by MAPEER SME recommendations including risk finance (loans), less administration, access for SMEs and public procurement (1,2) -",0.03688517212867737,0.22805343568325043,1
fold_5,106,"Recommendations fed into Horizon 2020 (1,2) EC Green Paper “Common Strategic Framework’ and national innovation policy for all of EU 27.",0.05241026356816292,0.22805343568325043,1
fold_5,106,"-Post-project SME support website www.mapeer-sme.eu -HTSF Innovation Conference accepted for ‘European SME Week’ attended by 100+ EC officials and SMEs www.mapeer-sme.eu/en/sme-conference -SME Risk Finance loans in Horizon 2020 (COSME) (1,2).",0.05960829555988312,0.22805343568325043,1
fold_5,106,"Promoting high-tech innovation adoption in Europe High-tech innovation adoption in NI, Italy, Finland and Cyprus.",0.041211679577827454,0.22805343568325043,1
fold_5,106,-Invention of ‘Engage’ high-tech innovation.,0.00959435198456049,0.22805343568325043,1
fold_5,106,(2010-12) -‘Engage’ commissioned for two consultations for public and third sector (2012) -Engage invention used by an Italian regional government for eight public consultations (2012) -Healthcare technology assessment methods for UK and US Procurement (2008-12) -Parterre project website www.parterre-project.eu/ -‘Engage’ released under an open source licence.,0.010820427909493446,0.22805343568325043,1
fold_5,106,(10) -‘Engage’ software published on EC’s Open Source Join-up website.,0.021394621580839157,0.22805343568325043,1
fold_5,106,(10) -Improves decision-making in procurement process.,0.0016545008402317762,0.22805343568325043,1
fold_5,106,(4) -PARTERRE selected by EC’s ePractice website as an exemplar innovation case study and awarded ‘Editors Choice’ for 2012 (9) -‘Engage’ used to support winning tender for eight regional government events in Italy (500+users) and two social economy policy events (160 users) in NI (3) -Validated by extensive engagement with UK and US healthcare regulatory bodies.,0.0435359887778759,0.22805343568325043,1
fold_5,106,"(4) The 15 major EC policy recommendations on the design, implementation of HTSF funding programmes and exploitation of innovation outputs (7 — pp.73-85), directly impacted beneficiaries such as the European Parliament, economic ministries in all EU member states, a range of HTSF clusters, associations and networks (1,6).",0.014664418995380402,0.22805343568325043,1
fold_5,106,"In addition, our HTSF innovation policy findings were fed into the development of Horizon 2020 (1,2) and the EC Green Paper — Common Strategic Framework (mapeer-sme.eu/news-and-events/news/2011/05/the-european-experts-panel- on-smes-and-research-contributed-to-the-green-paper-on-future-eu).",0.019086962565779686,0.22805343568325043,1
fold_5,106,The key issues that were addressed in the HTSF innovation policy recommendations were how to remove barriers for HTSFs when designing and implementing HTSF funding programmes and practical ways to support HTSFs commercialise and exploit their results after the project lifecycle has expired.,0.004216721281409264,0.22805343568325043,1
fold_5,106,"A senior EC official (DG Research European Commission) endorsed our policy recommendations, stating that they `will greatly contribute to SME's special attention in FP8' (8).",0.008278848603367805,0.22805343568325043,1
fold_5,106,The adoption of our policy recommendations (7 — p82) contributed to the inclusion of new financial instruments benefitting SMEs proposed in early drafts of Horizon 2020 (see COSME in Table 1) that offers equity and loan guarantee facilities for SMEs (1).,0.005960450042039156,0.22805343568325043,1
fold_5,106,"Another senior official at the EC (DG Research and Innovation) concluded that the research ""produced a number of significant and scientific reports that have benefit for EU and national policy makers, programme managers, SME organisations and associations, and SMEs (6).",0.008824741467833519,0.22805343568325043,1
fold_5,106,"The EC further singled out the `unique impact' (6) of the large-scale research reports on barriers which SMEs experience in getting involved in R&D and innovation funding initiatives at national and EU level and identified best practice elements amongst programme clusters, stating: ""This is a significant achievement as it is the first time that this information has been collected and analysed, allowing comparisons to be made between member states, and each country can compare its position with the EU average"" (6).",0.00799543410539627,0.22805343568325043,1
fold_5,106,"For example, there have been considerable entry barriers for HTSFs in public procurement, and in our best practice reports we identified exemplar SME-focused HTSF funding policy programmes, such as the SBIR programme in Holland and the UK, that offer policy makers in depth instructions on how to replicate these programmes for widespread adoption (7 — p80).",0.008156990632414818,0.22805343568325043,1
fold_5,106,"We also addressed this adoption barrier for HTSFs in public procurement in a practical way, by developing bespoke methodologies for healthcare procurement bodies to make the procurement process, particularly for HTSFs less cumbersome (4).",0.0023457007482647896,0.22805343568325043,1
fold_5,106,"The lowering of innovation barriers for HTSFs has greatly enhanced the international impact of this multidisciplinary high-tech innovation adoption research — leading to endorsement from the EC as a European exemplar of high-tech adoption, through its publication as a case study on the ECs prestigious 114,000 member ePractice website (9).",0.030980097129940987,0.22805343568325043,1
fold_5,106,A spinout of this multidisciplinary research collaboration that also involved the Institution's School of Computing and Mathematics and School of Health Sciences was the development of the `Engage' innovation eParticipation software tool (10).,0.06198680028319359,0.22805343568325043,1
fold_5,106,"This innovation was pivotal to ensuring eParticipation adoption in the UK market and was validated by end user acceptance of over 94% of 380 end users in eight consultation events, including an Open Data consultation for the UK Cabinet Office (9).",0.03590347617864609,0.22805343568325043,1
fold_5,106,"The `Engage' invention was released on an open source licence on the EC's Joinup open source website, which has dramatically increased the reach and benefits as the Engage software is free for everyone to use.",0.011435752734541893,0.22805343568325043,1
fold_5,106,"The release of Engage under an open source licence has paved the way for wider adoption of the innovation in Europe, as Engage was used as the primary eParticipation technology in a winning tender by an Italian HTSF to conduct eight consultations for a regional government in Italy (3).",0.044732075184583664,0.22805343568325043,1
fold_5,107, The retail industry and its supply chain represents the largest private sector employer in Northern Ireland and is a major employer across Europe.,0.029588961973786354,0.21286599338054657,1
fold_5,107,"With the vast majority of enterprises in the retail supply chain being small in size, they traditionally lack sufficient resources, formal procedures and expertise to effectively develop new market opportunities.",0.020088957622647285,0.21286599338054657,1
fold_5,107,Our research focuses on how SMEs in the retail supply chain can develop a strong market orientation.,0.011037088930606842,0.21286599338054657,1
fold_5,107,"This industry-focused research has had a direct impact on a range of beneficiaries, through the development of new products, services and networks for SMEs, and a significant contribution to policy development and implementation. 
 ",0.03808620944619179,0.21286599338054657,1
fold_5,107,"The case study refers to a body of related research projects since the early-to-mid 2000s, funded and supported by a variety of key stakeholders (see section 3), addressing SME market orientation across the retail supply chain.",0.03834088519215584,0.21286599338054657,1
fold_5,107,"Market-oriented companies commit themselves to the continuous generation and internal dissemination of market intelligence relevant to the current and future needs of their customers, as well to the continuous improvement of their responsiveness to such needs.",0.014998462982475758,0.21286599338054657,1
fold_5,107,"Although a positive relationship between market orientation and business performance has been established for several types of industries, little is known about the market orientation of SME companies in the retail supply chain.",0.005350449122488499,0.21286599338054657,1
fold_5,107,Our research projects address this gap.,0.01786639355123043,0.21286599338054657,1
fold_5,107,The overall aim of the research was to identify real business solutions that could enhance SME market orientation and thus competitiveness within the retail supply chain.,0.01601039431989193,0.21286599338054657,1
fold_5,107,"Thus, the research had a strong industry and practitioner focus.",0.007287185173481703,0.21286599338054657,1
fold_5,107,"Specifically, the focus of the research to which this case study refers involved a number of objectives: To explore the characteristics of market orientation in SMEs in the retail supply chain; To examine the barriers to market orientation encountered by retail supply SMEs; To explore the role of Customer Relationship Management (CRM) in the development of market orientation in retail supply SMEs and the relationship between customer loyalty data and market orientation; To make recommendations to industry and key stakeholders to assist market orientation in the SME retail supply chain that would lead to increased competitiveness.",0.008803855627775192,0.21286599338054657,1
fold_5,107,"The research identified the key role played by owner managers and the importance of an entrepreneurial approach in the development of market orientation (Hutchinson et al., 2005; 2007).",0.0028404472395777702,0.21286599338054657,1
fold_5,107,An entrepreneurial approach leads to the identification of new market opportunities and a capacity to innovate.,0.0133169274777174,0.21286599338054657,1
fold_5,107,"In the SMEs we examined, informal market orientation traits were mainly evident with a reliance on existing business networks (Donnelly et al., 2013).",0.0055412850342690945,0.21286599338054657,1
fold_5,107,"These SMEs tended not to have any processes in place to collect customer data and to utilise that data effectively (Simmons et al, 2008).",0.003449316369369626,0.21286599338054657,1
fold_5,107,"However, they did exhibit several unique points of differentiation from larger competitors, including high levels of personalised customer service, and a focus on local produce and brands.",0.0022326745092868805,0.21286599338054657,1
fold_5,107,"The firm level barriers to market orientation included limited financial and human resources and know-how, and a lack of formal market knowledge and intelligence (Hutchinson et al., 2009).",0.0026823924854397774,0.21286599338054657,1
fold_5,107,"At the macro level unclear planning guidelines, and a general lack of government support has affected SME development.",0.005934442859143019,0.21286599338054657,1
fold_5,107,The barriers to market orientation differ to some extent depending on the nature of the SME and its specific trading environment.,0.006761837750673294,0.21286599338054657,1
fold_5,107,"The research found that informal marketing traits can be complemented successfully by the formalized market intelligence that comes from customer loyalty data (Donnelly et al., 2013;",0.005016435403376818,0.21286599338054657,1
fold_5,107,"Duffy et al., 2013).",0.00782744400203228,0.21286599338054657,1
fold_5,107,"An entrepreneurial approach helps SMEs to leverage this data and SMEs, despite their size limitations, can utilise formalised data to increase market orientation, through fostering stronger supply chain relationships, with a clearer understanding of their target consumers, a better focus on competitors and an ability to identify and exploit new market opportunities.",0.02752179466187954,0.21286599338054657,1
fold_5,107,"Staff members: Quinn in post at Ulster since 1995; Armstrong in post at Ulster since 1997; Hutchinson in post at Ulster since 2004. 
 ",0.01982051692903042,0.21286599338054657,1
fold_5,107,"Our research is of significant value to policy makers in influencing government policies and support programmes, for a number of reasons.",0.00736427865922451,0.21286599338054657,1
fold_5,107,"Firstly, findings into the characteristics of market orientation in SMEs, and the barriers to market orientation, allow for the identification of the critical areas for support in order to lead to increased market orientation and competitiveness.",0.005082538351416588,0.21286599338054657,1
fold_5,107,"Secondly, the findings highlight how the support should be tailored to meet the requirements of various SME types in the retail supply chain (that is, retail SMEs and SME producers in supply relationships with larger retailers).",0.005995037499815226,0.21286599338054657,1
fold_5,107,"Thirdly, the findings provide insights into the practice of Customer Relationship Management (CRM) and the utilisation of customer intelligence in the SME retail supply chain.",0.010065053589642048,0.21286599338054657,1
fold_5,107,A summary of the evidence of impacts and indicators is provided in Table 1.,0.009895984083414078,0.21286599338054657,1
fold_5,107,"In Table 1, and in the text that follows numbers in bold refer to evidence in Section 5. Table 1: Enhancing SME Market Orientation - Research Impacts Key Research Areas Impacts and Dates Evidence Impact Indicators Market orientation of SME retailers in rural locations European SME retail business expansion (2009-12) Testimonials from regional and national trade bodies (1-3)",0.02181994542479515,0.21286599338054657,1
fold_5,107,"There are a range of indicators of impact from this research across the 3 key research areas: • Development of new products/ services and supply networks (1-4,7) • Industry workshops, project websites and company reports (4,7) • Reports and Presentations to Committee of Enterprise, Trade and Employment (House of the Oireachtas) (6), Agricultural Minister, ARD Committee (8), Agri-food Strategy Board (9) •",0.08830542862415314,0.21286599338054657,1
fold_5,107,"Dissemination to industry (10) Market orientation of SME retailers in town centres Policy recommendations on the need for re-orientation of urban places towards changing customer buying behaviour (2012) Testimonials from trade bodies (1,2) Letters of commendation from both committees in NI Assembly and House of the Oireachtas (the National Parliament of Republic of Ireland)",0.05941886454820633,0.21286599338054657,1
fold_5,107,"(5,6) Report of Joint Committees (House of the Oireachtas and Northern Ireland Assembly)",0.03283623605966568,0.21286599338054657,1
fold_5,107,(6) Customer relationship management and market orientation Business development (2008-11) Change to DARD support measures (2008-13) Policy recommendations and implementation (2012-13) Dissemination of effective CRM practice for SME retailers (2013),0.018910622224211693,0.21286599338054657,1
fold_5,107,"Testimonials from trade bodies (1,2) Testimonial from DARD (4) Policy reports to ARD Committee and Agri-Food Strategy Board, and key policy role (8,9) Award winning article for CMI and Subject Panel Expert role (10)",0.028345387428998947,0.21286599338054657,1
fold_5,107,"The impact of our research was to develop tailored support and recommendations that would enable various types of SMEs in the retail supply chain within Northern Ireland, across the UK and Europe to enhance their market orientation and competitiveness.",0.03302861377596855,0.21286599338054657,1
fold_5,107,The reach of the impacts is evident through the key intervention role played by our research.,0.007996376603841782,0.21286599338054657,1
fold_5,107,The research has directly impacted upon SME market orientation in the retail supply chain and competitiveness at a regional level and also more widely across European regions.,0.01897192746400833,0.21286599338054657,1
fold_5,107,"A number of beneficiaries have been affected, including SME businesses, business support agencies and policy makers.",0.005801856983453035,0.21286599338054657,1
fold_5,107,"Issues around enhanced SME market orientation and competitiveness are of significant interest to policy makers and support agencies, and our research has contributed to policy debate and the policy influencing efforts of trade bodies, as evidenced by testimonials from a range of industry and Government bodies at regional, national and international levels (1-5).",0.01781008206307888,0.21286599338054657,1
fold_5,107,"In short, these testimonials illustrate that the research has helped to place issues around SME market orientation in the retail supply chain on the UK and Irish Government policy agendas.",0.01676107756793499,0.21286599338054657,1
