Fold,Case ID,Sentence,Sentence Attention Weight,Prediction,Label
fold_1,63,"For example, the report notes: ""As [Professor Pam Maras] told us, schools find it very difficult to interpret SEN policies in relation to behaviour, because, of course, behaviour is also dealt with through disciplinary action.""",0.0034354536328464746,0.3150939345359802,0
fold_1,63,"The Government's response was linked to further points raised by Pam Maras (see p19, p9 and 30, p14), and a subsequent green paper on special educational needs and disability stated ""a clear expectation that schools should invest in training their staff on identification of special educational needs and on links between special educational needs and behaviour"", a point further stressed in the government commitment to ""improving the initial training of, and continued professional development opportunities for teachers to make sure that the right focus is given to developing their knowledge of special educational needs and behaviour"".",0.003423114540055394,0.3150939345359802,0
fold_1,63,"Pam Maras' evidence that there was a potential link between behaviour difficulties in adolescence and mental health problems in adulthood was also picked up in the government green paper, which stated: ""Many young people with behavioural issues or SEN also have mental health problems.",0.0015739889349788427,0.3150939345359802,0
fold_1,63,"Schools face major challenges in securing specialist and therapeutic services in order to make accurate assessments of need and to implement appropriate interventions.""",0.0034211433958262205,0.3150939345359802,0
fold_1,63,"The green paper proposed: ""The Department of Health and the Department for Education should pilot, with a number of Behaviour and Attendance Partnerships, a mechanism by which they can commission CAMHS services accountable to them locally.""",0.005644072312861681,0.3150939345359802,0
fold_1,63,"(Paragraph 133) (see 5.5, 5.6, 5.7, 5.8) ii.",0.0009431170183233917,0.3150939345359802,0
fold_1,63,"Westminster Briefing Following the inquiry, Pam Maras took part in an invited Westminster Briefing on 14 July 2011 on `Behaviour and Discipline in Schools: New Strategies and A New Approach to Improve Standards'.",0.007248062174767256,0.3150939345359802,0
fold_1,63,"Attendees included policy makers, head teachers and others involved with behaviour in schools (copy of invitation available).",0.004585404880344868,0.3150939345359802,0
fold_1,63,iii.,0.0017823779489845037,0.3150939345359802,0
fold_1,63,Policy recommendations by an educational charity in Australia (The Smith Family),0.01726178452372551,0.3150939345359802,0
fold_1,63,"Pam Maras' programme of research underpinning this case study has also been utilised by an Australian NGO, `The Smith Family', in recommendations in a report on school and communities' roles in enabling students to achieve their educational aspirations (see 5.9).",0.03541478142142296,0.3150939345359802,0
fold_1,63,2.,0.005899344105273485,0.3150939345359802,0
fold_1,63,Engagement with external partners and use of `about me' and eBAT The following three examples of partnerships all utilised the eBAT toolkit: i.,0.003726569702848792,0.3150939345359802,0
fold_1,63,"The CROIS project Findings from this case study informed an EU funded two year intervention called the CROIS project with schools and young people in the UK and France (www.crois.eu/) led by Pam Maras, which put in place activities to address factors that limit youth aspirations and social mobility.",0.06939355283975601,0.3150939345359802,0
fold_1,63,Non-academic partners in schools and policy were involved and there were significant changes in the aspirations of over 120 French and UK adolescents (see 5.10).,0.027353385463356972,0.3150939345359802,0
fold_1,63,ii.,0.0014050251338630915,0.3150939345359802,0
fold_1,63,Partnership with the Royal Borough of Greenwich Behaviour and Attendance Partnership A collaborative project began in 2011 between Greenwich Behaviour and Attendance Partnership and Pam Maras.,0.04108401760458946,0.3150939345359802,0
fold_1,63,"Drawing on research underlying case study, Pam Maras' research team worked with the Behaviour and Attendance team to enable them to work in an evidence- based way whist maintaining a high quality service.",0.009725886397063732,0.3150939345359802,0
fold_1,63,"The eBAT was made available to the team as a means of measuring the impact of interventions pre and post provision, in order to demonstrate the extent to which needs and targets were met and problems addressed (see 5.4).",0.0035740418825298548,0.3150939345359802,0
fold_1,63,"iii. Greenwich Mencap `GreenLights' project GreenLights is a support service run by Greenwich Mencap for families of young people aged between 5 and 18 who have either a learning disability, a learning disability and autistic spectrum condition, or a learning disability and additional behavioural difficulties.",0.020635705441236496,0.3150939345359802,0
fold_1,63,"Drawing on research outlined in this case study, Pam Maras' research team has been working in partnership with Greenwich Mencap for 18 months to demonstrate the effectiveness of GreenLights, including utilising the eBAT tools for pre and post testing intervention measures, and developing a programme to train people to administer the GreenLights project and improve its sustainability.",0.054266225546598434,0.3150939345359802,0
fold_1,63,Initial work was funded by a National Lottery award to Greenwich Mencap.,0.02012474276125431,0.3150939345359802,0
fold_1,63,"Pam Maras has been awarded an Innovation, Diffusion and Excellence award in Healthcare Education and Training from South London Health Authority (£43,577) to disseminate outcomes of the partnership (see 5.2).",0.014504504390060902,0.3150939345359802,0
fold_1,63,"3. Media and public engagement Public engagement and dissemination are important features of both Pam Maras' research programme and that of the Applied Psychology Research Group (APRG) at the University of Greenwich: examples of this can be found in media activity and engagement with a wider audience including via a twitter feed: twitter.com/RC_CSF, user-friendly reports and partnership involvement which are publicised on the Research Centre for Children Schools and Families website.",0.006715048104524612,0.3150939345359802,0
fold_1,63,"Findings of the research programme on which this case study is based have been shared via paper and virtual media, as well as in broadcast media in UK and more widely.",0.12574705481529236,0.3150939345359802,0
fold_1,63,"For example, Pam Maras was interviewed by the Chinese Broadcasting Company, in 2008, on this work and was an invited panel member on Radio Russia on April 4, 2012, to discuss equipping those in the teaching profession to be able to work with the wide range of issues relating to students with behaviour problems (see 5.3).",0.005455618724226952,0.3150939345359802,0
fold_1,64," This research, which examines police investigatory methods to identify police suspects has directly increased suspect identification rates by the Metropolitan Police Service (MPS).",0.003529208479449153,0.8176465630531311,0
fold_1,64,It led to the MPS establishing a register of `super-recognisers' - officers particularly skilled at identifying faces from CCTV footage - and changed practices.,0.0032255868427455425,0.8176465630531311,0
fold_1,64,"Dissemination of the research, also well-publicised in the media, has influenced national policy makers.",0.005125141236931086,0.8176465630531311,0
fold_1,64,There is worldwide interest and secured European funding for a test to identify super-recognisers amongst police cohorts.,0.012762115336954594,0.8176465630531311,0
fold_1,64,"The research is also improving recognition of EFIT-V images, the facial composite system used by most UK police forces.",0.004506033845245838,0.8176465630531311,0
fold_1,64,Dr Davis is disseminating his findings through the training course that operators have to complete to be certified to produce composites in real police investigations.,0.004338639322668314,0.8176465630531311,0
fold_1,64,"He is also contributing to economic impact by enhancing the EFIT-V product. 
 ",0.022469347342848778,0.8176465630531311,0
fold_1,64,"Research conducted by Dr Josh Davis, Senior Lecturer since September 2008 at the University of Greenwich has examined methods to enhance suspect identification rates by the police.",0.0048262691125273705,0.8176465630531311,0
fold_1,64,Facial composites: If there is no suspect the police may ask a witness to create a facial composite.,0.002724266145378351,0.8176465630531311,0
fold_1,64,"Davis collected important data at the University of Greenwich (2008/2009) for a final experiment providing theoretical information on how morphing multiple facial composites improves recognition of EFIT-V images, a system used by most UK police forces [3.1].",0.00882671121507883,0.8176465630531311,0
fold_1,64,"Subsequent research supported by a competitive internal University of Greenwich grant (Morphing of composite images produced by trained police artists, £3,540, July 2009), was the first to compare un-manipulated and morphed composites produced by E-FIT and EFIT-V, additionally finding that morphing can improve image recognition of E-FITs as well [3.2].",0.007957438006997108,0.8176465630531311,0
fold_1,64,This research strand (2010-) has also found that the EFIT-V system is suitable for use with child witnesses [5.2].,0.04812284931540489,0.8176465630531311,0
fold_1,64,"Indeed, some of the youngest children produced composites of adult quality.",0.02579519711434841,0.8176465630531311,0
fold_1,64,"Associated research (2010- ) demonstrated that, in direct contrast to the results found when composites are created using older feature-based facial composite systems, producing a composite using the EFIT-V system which draws on holistic processing known to drive human face recognition more efficiently, may help to embed an accurate memory of a suspect's face in a witnesses' memory.",0.0025111876893788576,0.8176465630531311,0
fold_1,64,"This means that adult witnesses, but not necessarily child witnesses, are more likely to accurately identify that suspect from a subsequent video lineup [5.2].",0.005666695535182953,0.8176465630531311,0
fold_1,64,Suspect identification from CCTV:,0.002451926236972213,0.8176465630531311,0
fold_1,64,Identifying suspects from CCTV is vital for the detection of some crimes.,0.0039541698060929775,0.8176465630531311,0
fold_1,64,"As a consequence of his ESRC-funded PhD: The Forensic Identification of Unfamiliar Faces in CCTV Images (2007) and his highly cited research on CCTV identification [3.4] and on techniques used by expert witnesses to match crime scene facial images with those of defendants [3.5, 3.6], Dr Davis was invited (2011) to investigate the face recognition abilities of a small number of MPS officers who make a disproportionately large number of all suspect identifications from CCTV.",0.009575613774359226,0.8176465630531311,0
fold_1,64,A contract for the release of police staff to attend testing sessions was agreed with the Commissioner of the MPS: Facial Identification from CCTV: Investigating Predictors of Exceptional Performance amongst Police Officers [5.1].,0.0062889414839446545,0.8176465630531311,0
fold_1,64,"In research partly supported by a competitive internal grant (Theoretical and applied markers to measure holistic face recognition ability, £5,000, July 2011), Davis tested 21 officers who had identified over 600 suspects in 2011-2012 on their familiar and unfamiliar facial recognition and visual memory ability [3.3].",0.01129784993827343,0.8176465630531311,0
fold_1,64,The officers' performance in these tests was compared to 104 controls drawn from the general public.,0.004449325613677502,0.8176465630531311,0
fold_1,64,"Some officers performed within the top two percentiles at face recognition, meeting the criteria of a `super-recogniser' established by researchers at Harvard University, USA.",0.001562862773425877,0.8176465630531311,0
fold_1,64,"These super-recognisers were also better at recognising moving images than controls, suggesting that it would be advantageous for CCTV video footage to be displayed on `wanted' websites.",0.001694892649538815,0.8176465630531311,0
fold_1,64,"However, the super-recogniser sample did not possess exceptional visual memory ability as measured by other tests, suggesting that their enhanced skills are face-specific.",0.003764086402952671,0.8176465630531311,0
fold_1,64,"There are over 30,000 officers in the Metropolitan Police and at least another 100,000 across the UK.",0.03970520198345184,0.8176465630531311,0
fold_1,64,"The research data supports proposals that face recognition ability is normally distributed and if so, there may be up to 600 super-recogniser police officers in London alone, with another 2,000 distributed across the country.",0.03027382120490074,0.8176465630531311,0
fold_1,64,"There are many other security roles in the country that might benefit from such individuals, eg passport control.",0.004573917016386986,0.8176465630531311,0
fold_1,64,This research is ongoing with another group of potential super-recogniser officers from the Metropolitan Police due to be tested in November 2013,0.018511014059185982,0.8176465630531311,0
fold_1,64,"[5.1]. 
 ",0.003320195246487856,0.8176465630531311,0
fold_1,64,"Suspect identification from CCTV research Dr Davis's research on the super-recogniser abilities of some police officers has had a direct impact on police practices in the Metropolitan Police Service (MPS), and this has increased the number of suspects identified from CCTV from 50 to 150 per week [5.1].",0.012014146894216537,0.8176465630531311,0
fold_1,64,"The MPS established a register of officers with high levels of face recognition ability in 2012, once Dr Davis had empirically confirmed the abilities of the super-recognisers.",0.0019435429712757468,0.8176465630531311,0
fold_1,64,The officers were geographically distributed across all boroughs.,0.004973055329173803,0.8176465630531311,0
fold_1,64,As of October 2013 this register contained over 200 officers [5.1].,0.024980001151561737,0.8176465630531311,0
fold_1,64,"A secondary factor driving these changes was the high media profile of the research, as many of the officers tested by Davis had also identified a substantial proportion of the London rioters in August 2011.",0.0017845442052930593,0.8176465630531311,0
fold_1,64,"Indeed, CCTV evidence was the primary evidence in many of the investigations.",0.002370233414694667,0.8176465630531311,0
fold_1,64,Some of the super-recogniser police officers who participated in the research were featured in the same media pieces as Davis [5.5-5.10].,0.004650706425309181,0.8176465630531311,0
fold_1,64,"These included television interviews on ITN's London News (28 February 2012), BBC1's Crimewatch Roadshow (29 June 2012), Planetopia (Germany; 23 July 2012",0.052125126123428345,0.8176465630531311,0
fold_1,64,"[5.10]), BBC1's prime time magazine programme - The One Show (9 April 2013",0.018884403631091118,0.8176465630531311,0
fold_1,64,"[5.9]), and",0.005530021619051695,0.8176465630531311,0
fold_1,64,"ITV's This Morning (26 September 2013), on radio (Radio Slovenija, 12 January 2013), as well as for articles in The Sunday Times (20 November 2011), New Scientist (18 September 2012), The Sunday Telegraph (26 March 2013), Science News (USA; 7 September 2013",0.017117684707045555,0.8176465630531311,0
fold_1,64,"[5.5]), the Associated Press (Worldwide; 27 September 2013) and CBS News (USA; 27 September 2013).",0.0052560255862772465,0.8176465630531311,0
fold_1,64,"As a result of the changes in practice, MPS super-recognisers on the register are the first to be provided with CCTV images of all serious crimes; of offenders in their locality or from areas of previous deployment; and of specific crime types if they match the officer's speciality.",0.007736293599009514,0.8176465630531311,0
fold_1,64,"As over 70% of suspects confess in police interview when confronted by CCTV images [3.3], the research has also indirectly improved crime detection and sentencing rates.",0.020199943333864212,0.8176465630531311,0
fold_1,64,"As well as at international academic conferences, Davis has disseminated the research at training workshops for police officers specialising in identification, and lawyers, as part of their continuing professional practice (National Identity Conference, London, May 2012",0.044641077518463135,0.8176465630531311,0
fold_1,64,"[5.1]) and to the National Video and Voice Identification Strategy group (NVVIS, March 2013",0.008492226712405682,0.8176465630531311,0
fold_1,64,[5.3]).,0.004126166924834251,0.8176465630531311,0
fold_1,64,"This working party consists of representatives from the Home Office, the Association of Chief Police Officers (ACPO), the Crown Prosecution Service (CPS) and other scientific branches of the police and Home Office.",0.01088402047753334,0.8176465630531311,0
fold_1,64,Their remit is to decide on identification procedure policy in England and Wales.,0.007414407562464476,0.8176465630531311,0
fold_1,64,"At the NVVIS meeting, Chief Inspector Mick Neville of the Metropolitan Police confirmed that the service was investigating the practicalities of displaying moving images on their `Caught on Camera' wanted website, as Davis's research demonstrated that this would further improve the likelihood a suspect is identified [5.1].",0.004358669742941856,0.8176465630531311,0
fold_1,64,"Furthermore, the group, chaired by the Police Deputy Chief Constable of Warwickshire as the representative of ACPO, agreed that similar pilot schemes should be implemented in other England and Wales forces [5.3].",0.029518965631723404,0.8176465630531311,0
fold_1,64,It was also agreed that the Home Office Centre for Applied Science and Technology (CAST) would assist Davis is his endeavours,0.015972474589943886,0.8176465630531311,0
fold_1,64,[5.3].,0.004129660315811634,0.8176465630531311,0
fold_1,64,"Dr Davis is currently in negotiations with the MPS to develop a super-recogniser test that could be used with all police officers, in particular recruits so that their abilities can be used as soon as they commence service.",0.008070056326687336,0.8176465630531311,0
fold_1,64,The funding for this test is coming from a successful grant application to the European Commission by the MPS and a number of European partners (LASIE: Large Scale Information Exploitation of Forensic Data: LASIE; SEC-2013.1.6-1 no: 607480),0.009673968888819218,0.8176465630531311,0
fold_1,64,[5.1].,0.003320195246487856,0.8176465630531311,0
fold_1,64,If these negotiations are successful there is likely to be a direct positive financial impact from offering such a test to police forces in these European countries.,0.019594969227910042,0.8176465630531311,0
fold_1,64,"The work with the MPS has been highly internationally publicised [5.7-5.10] and some foreign police forces have contacted the MPS and Davis as to how they can identify and utilise super-recognisers in their own organisations (eg, in Australia, Abu Dhabi, Canada)",0.013385224156081676,0.8176465630531311,0
fold_1,64,[5.1].,0.003320195246487856,0.8176465630531311,0
fold_1,64,"Facial composite research The facial composite research has been submitted for publication and disseminated at international academic conferences and national practitioner conferences for police facial composite operators: Identifying the Suspect: Improving Facial Composites Workshop, Leeds, January 2013; and E-FIT Users Group Annual Conference, Bedfordshire, October, 2009",0.00961229857057333,0.8176465630531311,0
fold_1,64,[5.4].,0.004547773860394955,0.8176465630531311,0
fold_1,64,"He also disseminates the research at police training courses: Visionmetric Ltd, the agents of E-FIT and EFIT-V, stated: ""Dr Davis is the UK's leading academic authority on the psychology of facial identification in the context of the industry standard systems (E-FIT & EFIT-V",0.005441771354526281,0.8176465630531311,0
fold_1,64,[5.4]).,0.004151638131588697,0.8176465630531311,0
fold_1,64,"He is the primary instructor for the cognitive psychology component of composite training courses for UK police officers.""",0.010748065076768398,0.8176465630531311,0
fold_1,64,"At these residential courses, Davis also discusses his research on facial composites, leading to impact through the trainees' practice thereafter.",0.010975689627230167,0.8176465630531311,0
fold_1,64,Successful completion of the course certifies the operators to produce composites in real police investigations.,0.00868359487503767,0.8176465630531311,0
fold_1,64,There were seven courses between 2009 and June 2013.,0.17504261434078217,0.8176465630531311,0
fold_1,64,EFIT-V has now become the favoured composite system of many police forces in the UK and worldwide.,0.01739852875471115,0.8176465630531311,0
fold_1,64,Additional forces worldwide are also interested in using the system.,0.025761978700757027,0.8176465630531311,0
fold_1,64,"Indeed, Dr Davis's research strand contributed to an official report to the Queensland Police, Australia, recommending that EFIT-V is adopted by the force (confidential report due November 2013)",0.018653102219104767,0.8176465630531311,0
fold_1,64,[5.2].,0.004075086209923029,0.8176465630531311,0
fold_1,64,A primary reason was Dr Davis's finding that the system is suitable for children.,0.008730988949537277,0.8176465630531311,0
fold_1,64,"The authors quote Davis directly in the report: ""I believe that due to there being no necessity to produce a detailed verbal description, EFIT-V is actually a far more versatile system and is easier for witnesses of all ages to work with.""",0.014828892424702644,0.8176465630531311,0
fold_1,64,"[5.2] As EFIT-V is owned by the UK company Visionmetric Ltd, there would also be a direct positive financial impact to this country if the system was to be adopted by Queensland Police.",0.011069465428590775,0.8176465630531311,0
fold_1,1432," A potential policy change concerning disability benefits for older people (received by 2.44 million over 65s in Britain), which would have been based on an incorrect premise, has been avoided, partly as a result of research carried out in the submitting Unit.",0.018370885401964188,0.5359641313552856,1
fold_1,1432,We highlighted a flaw in the income measure in analyses used in Government to conclude that disability benefits go to older people without substantial financial needs.,0.0024929624050855637,0.5359641313552856,1
fold_1,1432,"Measuring income appropriately, our research showed that recipients of these benefits in fact tend to be on low incomes.",0.0023483324330300093,0.5359641313552856,1
fold_1,1432,We were quoted extensively in a Health Select Committee report and elsewhere.,0.003304376034066081,0.5359641313552856,1
fold_1,1432,"The policy change has been abandoned. 
 ",0.01740698143839836,0.5359641313552856,1
fold_1,1432,The case study stems from a body of research on the UK system of state support for older people with care needs.,0.06300772726535797,0.5359641313552856,1
fold_1,1432,"This system consists of two main types of support: care, largely in the form of services, provided via public bodies after an assessment of care needs, for which recipients pay user charges determined through a means test; and cash benefits paid on the basis of disability and care needs, which are not means tested.",0.006651542615145445,0.5359641313552856,1
fold_1,1432,"The aspect of our research which led to the impact described in this case study was analysis of data from three high quality household surveys (the Family Resources Survey, the British Household Panel Survey and the English Longitudinal Study of Ageing).",0.03352085500955582,0.5359641313552856,1
fold_1,1432,"Our analysis sought to establish the determinants of receipt of the two disability benefits, Attendance Allowance (AA) and Disability Living Allowance (DLA), among older people, paying particular attention to (1) the role of income (measured excluding these benefits), (2) the influence of severity of disability accounting for potential measurement error in the self-reported indicators of disability available in surveys and (3) the degree of agreement in data from different surveys.",0.004548695869743824,0.5359641313552856,1
fold_1,1432,To assess the extent to which older disabled people could afford (or not) to lose AA/DLA we also examined the likely consequences for poverty rates among older people of various forms of means-testing AA and DLA.,0.005680381320416927,0.5359641313552856,1
fold_1,1432,Our analysis made a specific contribution on the definition of income.,0.00494183786213398,0.5359641313552856,1
fold_1,1432,It highlighted the need to exclude AA/DLA (or the costs they are intended to meet) from the definition of income when considering where recipients are in the distribution of income (and by implication of living standards).,0.0038429161068052053,0.5359641313552856,1
fold_1,1432,To do otherwise gives a misleadingly favourable view of the position of disabled people.,0.00622520362958312,0.5359641313552856,1
fold_1,1432,"By comparing their position including and excluding AA and DLA, we were able to show that the effect of inappropriately including AA/DLA in income is substantial.",0.001940505695529282,0.5359641313552856,1
fold_1,1432,A second contribution was to derive continuous measures of `latent' disability (using a latent variable structural equation modelling approach) which enabled a better assessment of the influence of severity of disability on receipt of AA/DLA than is possible using only the discrete indicators of disability in surveys.,0.0017120509874075651,0.5359641313552856,1
fold_1,1432,Finally we were able to show through our analysis that three major British surveys led to the same conclusion: AA and DLA are well targeted in terms of both financial and care needs.,0.021776802837848663,0.5359641313552856,1
fold_1,1432,The UEA research team consisted of Hancock (Professor in the Economics of Health and Welfare at UEA since January 2008) and Morciano (Researcher at UEA since June 2008).,0.022042864933609962,0.5359641313552856,1
fold_1,1432,The research has been continuous since January 2008.,0.07425469905138016,0.5359641313552856,1
fold_1,1432,"Preliminary analysis undertaken before Hancock joined UEA underpinned the publication presented in February 2008. 
 ",0.051174648106098175,0.5359641313552856,1
fold_1,1432,Reform of the UK's parallel systems of social care and disability benefits - Attendance Allowance (AA) and Disability Living Allowance (DLA) - for older people have been the subject of active debate for a number of years.,0.019786249846220016,0.5359641313552856,1
fold_1,1432,AA and DLA are not means-tested.,0.007532219868153334,0.5359641313552856,1
fold_1,1432,"The 2006 King's Fund Review of Social Care (chaired by Sir Derek Wanless) suggested that public funds used for AA and DLA might be better channelled through the means-tested social care system, on the grounds that AA and DLA were not well targeted on those in greatest financial or disability need.",0.006165532860904932,0.5359641313552856,1
fold_1,1432,The then Government's 2009 Green Paper on the future of care endorsed the option of redirecting funds away from disability benefits into social care as worthy of further consideration.,0.011301204562187195,0.5359641313552856,1
fold_1,1432,Our research challenged the premise that AA and DLA are not well targeted.,0.005615861155092716,0.5359641313552856,1
fold_1,1432,We highlighted a fundamental flaw in previous analyses which had suggested that recipients of AA and DLA were located within the middle and upper parts of the income distribution.,0.002943584229797125,0.5359641313552856,1
fold_1,1432,"Our first analysis drawing attention to this flaw was published in February 2008 and also presented to a seminar held at number 11 Downing Street, in the presence of the then minister for social care.",0.019909068942070007,0.5359641313552856,1
fold_1,1432,The journalist David Brindle covered our findings in the Society pages of The Guardian the same day.,0.003878992749378085,0.5359641313552856,1
fold_1,1432,We then conducted more detailed research and drew on it in written evidence to the Health Select Committee's 2009-10 Inquiry into Social Care.,0.004395513329654932,0.5359641313552856,1
fold_1,1432,Our written evidence was used by Age UK in their oral evidence (corroborating source 1a) and by a committee member in the oral evidence session with the Secretary of State for Health and senior officials from the Departments of Health and Work and Pensions (source 1b).,0.02227025479078293,0.5359641313552856,1
fold_1,1432,It was also quoted heavily in the Committee's report published on 4th March 2010 (source 2).,0.002979631768539548,0.5359641313552856,1
fold_1,1432,"The Committee called on the Department of Health to publish evidence that contradicted our research, if they had any.",0.001039900933392346,0.5359641313552856,1
fold_1,1432,"The White Paper on Social Care published on 30th March 2010 ruled out, at least for the next Parliament, any reform of AA and DLA to fund its proposed reform of social care.",0.009927759878337383,0.5359641313552856,1
fold_1,1432,The subsequent change of government led to the establishment of the Commission on Funding Care and Support (CFSC) whose report recommended retaining non means-tested disability benefits for older people.,0.003116222331300378,0.5359641313552856,1
fold_1,1432,"Before its report was published we presented our research at a high profile seminar organised by the Strategic Society Centre (source 3) which was attended by representatives from the CFSC, relevant government departments (HM Treasury, Department of Health, Department for Work and Pensions), voluntary sector organisations (e.g. Age UK), Local Authorities, the private insurance sector and academics.",0.022209156304597855,0.5359641313552856,1
fold_1,1432,"Papers and briefings published by the Strategic Society Centre (sources 4 and 5) and Age UK (source 6) quoted heavily from our work, and have continued to do so (source 9).",0.034429315477609634,0.5359641313552856,1
fold_1,1432,"The 2012 Welfare Reform Act has replaced DLA with Personal Independence Payment for new claimants, which differs from DLA in detail but remains a non means-tested benefit for disabled people.",0.0057622529566287994,0.5359641313552856,1
fold_1,1432,AA is still in place.,0.014010933227837086,0.5359641313552856,1
fold_1,1432,For the foreseeable future older people in the UK therefore retain access to non means-tested cash disability benefits to help them meet the costs that disability brings and these benefits are no longer seen as a primary source of funding for social care reform.,0.021207014098763466,0.5359641313552856,1
fold_1,1432,They currently reach some 2.44 million people aged 65+ in Great Britain.,0.15270963311195374,0.5359641313552856,1
fold_1,1432,These are the immediate beneficiaries of the decision to retain these benefits.,0.011194935999810696,0.5359641313552856,1
fold_1,1432,Some of them would have lost as much as £79.15 per week (April 2013 rates) had AA and DLA been withdrawn completely.,0.029775474220514297,0.5359641313552856,1
fold_1,1432,"Perhaps more importantly, a public policy change based on an incorrect premise has been avoided.",0.014133214019238949,0.5359641313552856,1
