Fold,Case ID,Sentence,Sentence Attention Weight,Prediction,Label
fold_2,560,"At the global level, Harrop identified existing legal support for such agricultural systems in the Convention on Biodiversity, World Heritage Convention, UNESCO Man and Biosphere Program, The RAMSAR Convention on Wetlands, The World Trade Organisation (WTO), and The World Intellectual Property Organisation (WIPO), amongst others.",0.03800186514854431,0.29088354110717773,0
fold_2,560,"The 2005 report also offers a summary of locally specific legal instruments including customary laws, legal arrangements surrounding community level land tenure systems, and legal instruments governing access to natural resources (especially for nomadic peoples) and the right to development.",0.025780653581023216,0.29088354110717773,0
fold_2,560,"The report was presented in Rome to senior members of UNFAO and representatives across divisions of that organisation, in addition to other representatives of international agencies and institutions of the UN including UNESCO, the Convention on Biological Diversity and the World Intellectual Property Organisation.",0.009264610707759857,0.29088354110717773,0
fold_2,560,"It was also discussed and presented by Harrop at a number of other meetings in Rome with other key international organisations (section 5 points A, B).",0.020572707056999207,0.29088354110717773,0
fold_2,560,Harrop's critical advice was to develop these exiting legal instruments to develop protection for GIAHS; he states `Whereas a multilateral convention would be the ideal solution to securely establish the GIAHS concept; it seems unlikely that this would be feasible having regard to the time it would take to negotiate and put in place.,0.020861463621258736,0.29088354110717773,0
fold_2,560,"Further, there are some very sensitive areas of regulation to deal with such as trade and land tenure.",0.006362109445035458,0.29088354110717773,0
fold_2,560,"Without a sensitive long-term strategy, these topics alone could frustrate the progress of an endeavour to achieve a complex regulatory instrument.",0.008703671395778656,0.29088354110717773,0
fold_2,560,A policy document reiterating the objectives of the project and its connections with other ventures; adding in as many of the potential components of a convention as possible may be a more practical solution as a medium term goal ...,0.09026601165533066,0.29088354110717773,0
fold_2,560,In terms of the steps that should be taken it would be best to aim high but with sensitivity and caution.,0.02038966305553913,0.29088354110717773,0
fold_2,560,"Whereas the ultimate goal might be a convention or a sophisticated policy framework, the first step could be a simple supportive policy declaration detailing the concept, reciting both its benefits and the manner in which GIAHS would fulfil not only the FAO's objectives but also many of the other current key global aspirations.",0.008443137630820274,0.29088354110717773,0
fold_2,560,This declaration could be made by the FAO itself although either COAG or CGRFA might constitute a more practical choice' (Harrop 2005).,0.004218095913529396,0.29088354110717773,0
fold_2,560,"The significance of the impact of Harrop's work is that the UNFAO approach to implementation now takes into account the complexity and difficulties associated with a hard law approach, as indicated in Harrop's report.",0.005105423275381327,0.29088354110717773,0
fold_2,560,"Bearing in mind the extensive existing legal and policy framework indicated by Harrop, GIAHS is being implemented by UNFAO within current instruments, such as the Convention on Biological Diversity and resolutions of UN bodies at the Earth and World Summits.",0.0077602253295481205,0.29088354110717773,0
fold_2,560,"Its strategy is not to seek the establishment of a new hard law instrument but to deploy existing obligations and act as a coordinating centre (with countries and with other institutions such as UNESCO, WIPO etc.), and as the International Institution responsible for certification of GIAHS sites around the world (section 5, point B).",0.02759484387934208,0.29088354110717773,0
fold_2,560,"Harrop's advice continues to be the foundational legal and policy basis of the functioning of GIAHS and continues to be displayed on the UNFAO site www.fao.org/giahs/giahs-inforesources/publications/publications-detail/en/c/143375/. Harrop also continues to advise the GIAHS secretariat through, inter alia, his membership of the GIAHS Scientific and Steering Committee.",0.008460786193609238,0.29088354110717773,0
fold_2,560,"The Terms of Reference of the Steering Committee state that `[t]he primary objective of the GIAHS Steering Committee is to discuss the policy and strategic orientation and activities of the GIAHS, and make suggestions to the GIAHS to help to improve the relevance and impact of its work' (details in section 5, point D).",0.011275033466517925,0.29088354110717773,0
fold_2,560,"As a member of the UNFAO GIAHS steering committee, Harrop has attended a number of meetings and at the most recent on 29-30 October 2012 in Rome he chaired the 3rd session entitled: Session 3 'GIAHS and links with CBD, ITPGRFA, UNESCO and other instruments'.",0.01228996179997921,0.29088354110717773,0
fold_2,560,"The internal minutes of this meeting corroborate further Harrop's impact in relation to the GIAHS project: `Prof Harrop cautioned that aiming for a GIAHS convention would require much detailed preparatory work and the negotiation path towards it could be arduous, with compromise along the way.",0.009904713369905949,0.29088354110717773,0
fold_2,560,"Several other options would appear less complex and time-consuming, and some would lend themselves to a step-by-step or modular approach' (p.10); and `noting the excellent work of Prof Harrop on legal instruments and recently on the Aichi Targets, Mr Koohafkan enquired whether it would it be possible for him to prepare a concept note for a GIAHS instrument.'",0.009814318269491196,0.29088354110717773,0
fold_2,560,"(pp.17-18); (details in section 5, point C).",0.014988671988248825,0.29088354110717773,0
fold_2,560,"At that meeting Dr Parviz Koohafkan, Director of the Land and Water division at UNFAO and global coordinator of the GIAHS project, described the 2005 report by Harrop as the fundamental basis for GIAHS policy and legal strategy, drawing on the links Harrop had identified to operate Joint Ventures between UN Agencies.",0.007398944813758135,0.29088354110717773,0
fold_2,560,"Dr Koohafkan reiterates the nature of Harrop's impact in a letter dated 8 November 2012: `Words are not enough to express the impacts of your Legal Report, as a comprehensive model of legal assessment, inside the FAO, and within the international community' (statement detailed under section 5, point B).",0.007321392185986042,0.29088354110717773,0
fold_2,560,"Thereafter, Harrop's report was re-appraised and one of his proposed strategies, that a protocol made under the express powers of the CBD, was recommended for further exploration as the next stage of the development of the GIAHS legal framework.",0.011624081060290337,0.29088354110717773,0
fold_2,560,A summary of the main points of the meeting are available at www.fao.org/fileadmin/templates/giahs_assets/case_study_annexes/6-CBD-Art-10c-_-8j-Aichi-Biodiversity-Targets-and-GIAHS-Mr-John-Scott.pdf.,0.022542007267475128,0.29088354110717773,0
fold_2,560,"The development of such a protocol under the CBD is on-going, indicating the lasting impact of Harrop's advice (first provided in 2005).",0.03191068768501282,0.29088354110717773,0
fold_2,581," The work of the MTP research group can evidence significant impact upon the field of applied arts practice, industry, public audiences and education through material and process related innovations leading to formal and conceptual advances and their application in social contexts.",0.05258089676499367,0.015440425835549831,0
fold_2,581,"Exemplary work by Cummings has brought the technique of glass casting into the main stream of studio glass practice; Heeney has reformed industrial working practices concerning traditional cutting boxes and soda-firing for use in architectural scale work; Brennand-Wood has reformed cultural perceptions of ornament through the reinterpretation of textile ornament in the context of cultural and political commentary. 
 ",0.01655600592494011,0.015440425835549831,0
fold_2,581,"The work of the MTP research group spans the fields of fine art, applied art and design practice.",0.0523267425596714,0.015440425835549831,0
fold_2,581,"It brings together 12 researchers rooted in studio-based, creative and professional practices with the aim to explore and advance formal and conceptual approaches through material and process related innovations and their application in social contexts.",0.09763515740633011,0.015440425835549831,0
fold_2,581,"The group's approach is inter and cross-disciplinary, using experience and insights generated from material manipulation and experimentation as an important source of discovery and knowledge generation.",0.0060875555500388145,0.015440425835549831,0
fold_2,581,"The group comprises advanced, mid-career and early researchers, and this case study presents the research and impact of three individuals whose work is exemplary for that of the group as a whole: Prof Brennand-Wood, Prof Cummings, and Heeney.",0.00829940102994442,0.015440425835549831,0
fold_2,581,"With material practices in textile, glass and ceramics/brick, all three combine formal, conceptual and social concerns through artistic/design-based material practices.",0.03659311309456825,0.015440425835549831,0
fold_2,581,"Prof Brennand-Wood's work demonstrates a sustained commitment to the investigation of new and contested areas of visual interdisciplinary practice, using ornament as a form of encoded language.",0.021416321396827698,0.015440425835549831,0
fold_2,581,"The 'politics of ornament' is one of the foci of the MTP group, and is the reason why Brennand-Wood was brought into the group.",0.002539504086598754,0.015440425835549831,0
fold_2,581,His approach is exemplified in the major exhibition and publication Forever Changes.,0.014493050053715706,0.015440425835549831,0
fold_2,581,"Brennand-Wood is concerned with the re-interpretation of historical patterns and motifs, and their adaptation through successive gene-rations, which he uses to develop new references reflecting contemporary events.",0.0077980877831578255,0.015440425835549831,0
fold_2,581,"He uses formal inversion to enable unexpected and challenging associations to emerge from seemingly familiar and harmless imagery, such as military and ceremonial uses of floral imagery.",0.004275963641703129,0.015440425835549831,0
fold_2,581,"Prof Cummings' research has extended the formal and aesthetic vocabulary of studio glass practice through developing the historic, practical and creative understanding of glass casting and kiln forming as an original, viable and acceptable way of shaping glass.",0.027721939608454704,0.015440425835549831,0
fold_2,581,His research is manifest in a body of creative work based on the experimental use of glass casting and its historical understanding evident in the publication of several books.,0.02022361010313034,0.015440425835549831,0
fold_2,581,Exemplary is Cummings' AHRC funded research into the historic technique of pâte-de-verre of French glass artist Amalric Walter.,0.012693061493337154,0.015440425835549831,0
fold_2,581,"Together with research fellow Max Stewart, he re-discovered Walter's techniques and methodology through systematic analysis, resulting in the first exhibition and publication of Walter's work in the UK (Broadfield House Glass Museum, 2006-7; National Glass Museum, Sunderland, 2007-8; Stewart and Cummings 2007).",0.026767490431666374,0.015440425835549831,0
fold_2,581,Heeney has developed new applications for the use of brick in architectural scale brick art and established the genre of brick art in the public eye.,0.059611573815345764,0.015440425835549831,0
fold_2,581,"She has introduced a human quality into architectural scale work by combining architectural structure with organic form, using hand carving green brick and traditional cutting boxes for shaping special bricks.",0.014233965426683426,0.015440425835549831,0
fold_2,581,She uses social practices to research and interpret international brick art practices.,0.03232305496931076,0.015440425835549831,0
fold_2,581,"Additionally, Heeney has developed experimental gas, wood, re-useable oil and low-temperature soda-firing to achieve a glaze-like surface without the traditional second firing and expensive glazing materials.",0.0064621856436133385,0.015440425835549831,0
fold_2,581,"This makes it more economical and ecological than traditional procedures, improves weather and graffiti resistance, and adds colour and reflectivity to enhance the aesthetic qualities of brick.",0.018041716888546944,0.015440425835549831,0
fold_2,581,"Supported by the Archie Bray Foundation, USA, and leading brick manufacturers, Heeney's research has opened the medium of brick to innovative new uses in architectural and street art. 
 ",0.04822584614157677,0.015440425835549831,0
fold_2,581,Brennand-Wood champions the re-interpretation and re-conceptualisation of ornament in expanded textile and interdisciplinary practice.,0.01328234188258648,0.015440425835549831,0
fold_2,581,"Through his influence, the idea and symbolism of ornament has been repositioned and revalidated as a serious vehicle for symbolic social and political expression and reflection, as evidenced by his worldwide contributions.",0.009300509467720985,0.015440425835549831,0
fold_2,581,"Further, through his influence, cross-disciplinary approaches have become an internationally recognised part of expanded textile practice.",0.005448845215141773,0.015440425835549831,0
fold_2,581,"His exemplary influence is documented through his creative output and national and international public engagement activities: (1) The wide impact of his work on expanded textile practice and the reconceptualisation of ornament is evidenced by the purchase and display of his work by over 50 premier museums and collectors worldwide, including Gallery of Western Australia; National Museum of Modern Art, Kyoto; 21st Century Museum of Contemporary Art, Kanazawa; Cummins International, Memphis, USA; Victoria and Albert Museum, London; Crafts Council, London; Automobile Association; BUPA; Hewlett Packard; OFSTED; Royal Caribbean Cruise Line, Norway.",0.021514466032385826,0.015440425835549831,0
fold_2,581,(2) The exceptional impact of Brennand-Wood's work with regard to interdisciplinary practices on a diverse set of audiences through public engagement activities is evidenced through the large number of public and private commissions (17 since 1993) for which the Coleston Hall project is exemplary through its cross-over with music.,0.03282986581325531,0.015440425835549831,0
fold_2,581,"It is further evidenced through regular reference to his work in GCSE and Advanced Level study exam questions; through his works being purchased by 20 national and international education establishments, including OFSTED; and through his expansive outreach work with school children; with hobbyists through organisations such as `Knit and Stich' where he has championed the role of amateurs and enthusiasts where other practitioners have distanced themselves (e.g. New Space); and with specialist audiences, especially blind and partially-sighted users, e.g. through TACTILE: The Whitworth Art Gallery's contemporary textile handling resource, where his work being the most often requested (Jane Harris 2013) — totalling over 150 workshops to about 8000 children, young people and adults between 2008-2013.",0.04771321639418602,0.015440425835549831,0
fold_2,581,"Over the last 40 years, Prof Cummings has brought about a major advance in the techniques of glass casting and kiln forming, which has made them accessible and acceptable as major techniques in studio glass practice, equal to traditionally recognised techniques such as glass blowing.",0.023873157799243927,0.015440425835549831,0
fold_2,581,"Through his influence, kiln casting and glass forming in the kiln have become a com-mon part of the syllabus of glass practice and glass education world-wide.",0.012665695510804653,0.015440425835549831,0
fold_2,581,"Since 1993 as Prof. of Glass Studies at the University of Wolverhampton, his influence has been unrivalled as documented through reference to his creative output and books, which are a point of reference for glassmakers worldwide: (1) His work has impacted the glass movement internationally, as evidenced by the purchase and display of his work by premier museums, galleries and collectors worldwide, e.g.: Shanghai Museum of Glass; Corning Museum, New York; Museum of Decorative Arts, Paris; Museum of Decorative Art, Lausanne; Victoria and Albert Museum, London; Crafts Council, London; Museum of Scotland, Edinburgh; Birmingham Museum and Art Gallery, Birmingham; Broadfield House Glass Museum, Kingswinford; Shipley Art Gallery, Gateshead; Princess Anne Collection.",0.032558098435401917,0.015440425835549831,0
fold_2,581,"(2) Cummings' books are seminal reference works for practitioners, academics and students alike, evidenced by their sales numbers and reviewers comments.",0.007299679797142744,0.015440425835549831,0
fold_2,581,"In spite of being a specialist area, more than 30,000 copies of his three books have been sold.",0.008714059367775917,0.015440425835549831,0
fold_2,581,"In its 5th edition, `Kiln-Forming Glass' has been translated into 3 languages.",0.03091369941830635,0.015440425835549831,0
fold_2,581,His other books are being translated into Chinese and Turkish.,0.008737610653042793,0.015440425835549831,0
fold_2,581,"His influence is manifest in numerous statements of reverence by students, glass professionals, collectors and others.",0.003611922264099121,0.015440425835549831,0
fold_2,581,"Similarly, Heeney has brought about a major advance in the development and accessibility of brick art: (1) Heeney has advanced techniques of cutting and glazing brick, which is being adopted by both brick artists (e.g. Archie Bray) and the brick industry and small-scale manufacture (e.g. Ibstock, UK; the sole Brick Factory, Costa Rica, Petersens, DK) alike.",0.0272098146378994,0.015440425835549831,0
fold_2,581,"(2) Her book and her engagement with professional practice, public art, and community work have enabled knowledge transfer, which has made brick an accessible and acceptable medium within public art.",0.03225807100534439,0.015440425835549831,0
fold_2,581,"For example, she has inspired the award-winning architects Sjolander Da Cruz, Birmingham, to use brick for creating the Youth Shelter at Penn roundabout, Wolverhampton.",0.04590272530913353,0.015440425835549831,0
fold_2,581,"The 'Youth Shelters' project was a national, government initiative promoting community work with artists.",0.029021136462688446,0.015440425835549831,0
fold_2,581,"Heeney was also commissioned to produce the head of Josiah Wedgwood in carved brick for the new Wedgwood Museum at Barlaston, Stoke on Trent, winner of the Art Fund prize for Museums and Galleries 2010.",0.009999865666031837,0.015440425835549831,0
fold_2,581,The Museum likens her relationship with Wedgwood to that of Eduardo Paolozzi.,0.010238911025226116,0.015440425835549831,0
fold_2,582, In the fast changing era of digital technology this cluster's research impacts upon audiences locally and internationally.,0.012374312616884708,0.11395102739334106,0
fold_2,582,"Through experimental films and videos, interactive media and performances its outputs engage and challenges audiences in cinemas, galleries and on the worldwide web.",0.025398721918463707,0.11395102739334106,0
fold_2,582,"As well as galvanizing public consciousness on climate change (Franny Armstrong) and engendering greater understanding of synaesthesia (Sam Moore), a significant dimension to the impact focuses upon the transition from analogue to digital technology.",0.005604103207588196,0.11395102739334106,0
fold_2,582,"While the moving image and performance work (Guy Sherwin and Paul Harrison) also expands the boundaries of moving image technology in the spatialised context of galleries. 
 ",0.02503032423555851,0.11395102739334106,0
fold_2,582,"DTTP brings together practioners and theorists who experiment with the technological, performative and interactive potential of the moving image.",0.04333789646625519,0.11395102739334106,0
fold_2,582,"From analogue to digital, single screen to multi-screen, performance based or interactive, the cluster's practice-led research is all public facing.",0.01662512496113777,0.11395102739334106,0
fold_2,582,"Disseminated through exhibition, campaigns, publications, DVD's, artifacts in public collections, performances, film festivals and screenings, television broadcasts and through a wide range of social media DTTP's research centres on moving image and digital technology, investigating the complexities of the move from analogue to digital technology.",0.03816129267215729,0.11395102739334106,0
fold_2,582,The early profile of the cluster's research was in analogue film and video.,0.005451384466141462,0.11395102739334106,0
fold_2,582,"Guy Sherwin (Senior Lecturer, joined 1983) has been a practice-led researcher at Wolverhampton for over 30 years.",0.015233416110277176,0.11395102739334106,0
fold_2,582,"He began his experimental filmmaking practice, single screen, installation and performances, in the 1970's when he set out to challenge the immediacy of mainstream moving image aesthetics, foregrounding the visual, aural and technologically mediated artefact.",0.023186348378658295,0.11395102739334106,0
fold_2,582,"First presented in the 1970s, his performances bring live presence into film exhibition.",0.013898738659918308,0.11395102739334106,0
fold_2,582,"Paul Harrison (Senior Lecturer, joined 1999) works in collaboration with John Wood.",0.0034056438598781824,0.11395102739334106,0
fold_2,582,The duo began their studio-based work with Board (1993).,0.008780700154602528,0.11395102739334106,0
fold_2,582,"Filmed and distributed on video, it defined their method of using technology and performance, of engendering the spectator's viewpoint through their use of space and duration: a minimalist aesthetic with a conceptualised humour.",0.02535823918879032,0.11395102739334106,0
fold_2,582,"More recently digital formats have allowed their work to develop in other directions, such as the use of the long take.",0.0038676855619996786,0.11395102739334106,0
fold_2,582,"Sam Moore's (Senior Lecturer, joined 1999) research in representing the non-indexical through the animation-documentary explores the intensely subjective synaesthesia in collaboration with scientists worldwide.",0.020629707723855972,0.11395102739334106,0
fold_2,582,Her work changed direction when she began to use computer animation for her film Success with Sweet Peas (2003).,0.010392696596682072,0.11395102739334106,0
fold_2,582,"The award-winning Eyeful of Sound (2010) was shown at numerous international film festivals, proving Moore a forerunner within the field of animated documentary.",0.017683178186416626,0.11395102739334106,0
fold_2,582,More recent cluster members have utilised digital media to disseminate research in differing contexts.,0.0031712977215647697,0.11395102739334106,0
fold_2,582,"Adam Kossoff (Reader in the Moving Image, joined 2004) originally made films for Channel 4 TV.",0.006638443563133478,0.11395102739334106,0
fold_2,582,"In the 1990's he began investigating spatiality and technology in the moving image, making digital multi- screen works for the gallery.",0.011550120078027248,0.11395102739334106,0
fold_2,582,"Like Moore and Armstrong, the experimental documentary forms a large part of his recent output and he recently completed a trilogy of experimental documentary films.",0.006705835927277803,0.11395102739334106,0
fold_2,582,"Dew Harrison (Professor of Digital Media Art, joined 2007) has been a practice-led researcher since the mid- 1990's.",0.018653610721230507,0.11395102739334106,0
fold_2,582,"Her engagement with the virtual to real world activity, builds upon her early work which investigated conceptual art and `hypermedial' technology.",0.04176756367087364,0.11395102739334106,0
fold_2,582,Deconstructing Duchamp (1998) interconnected 26 websites created by individual internationally sited artists and scientists specifically for the piece.,0.030248425900936127,0.11395102739334106,0
fold_2,582,"Franny Armstrong (Professor in Film, joined 2013) followed her film, McLibel (2005), on the Macdonald's libel case by directing The Age of Stupid (2009), a docudrama on climate change.",0.007149957586079836,0.11395102739334106,0
fold_2,582,"Armstrong pioneered Indie Screenings, an online distribution program that allows exhibitors to pay according to their means.",0.003415469080209732,0.11395102739334106,0
fold_2,582,"The Stupid team also covered the United Nations Climate Summit in Copenhagen in 2009, transmitting live internet programs. 
 ",0.004858121275901794,0.11395102739334106,0
fold_2,582,"Though a recent member of the cluster, Armstrong reflects the overall research profile.",0.0013089057756587863,0.11395102739334106,0
fold_2,582,"Her film, The Age of Stupid (2009), utilised a technological perspective to convey its message on the future effects of climate change.",0.00896481890231371,0.11395102739334106,0
fold_2,582,"New technology was also paramount in its online crowd funding and its distribution (raising over £900,000 overall): its history making global premier was in an eco-cinema in New York linked by satellite to 700 hundred cinemas in over 63 countries: ""World's Largest Film Premiere Spanning Six Continents, More than 50 Countries and Uniting Nearly One Million People Worldwide for Climate Change Reform!",0.02145216055214405,0.11395102739334106,0
fold_2,582,"World Leaders and Newsmakers Join Global Cinema Audiences for Satellite Premiere of Eco-Doc and Climate Change Panel During Climate Week NYC"" (Reuters, 17 September, 2009).",0.012932307086884975,0.11395102739334106,0
fold_2,582,"Another documentary practitioner, Moore's An Eyeful of Sound (2010) proved a forerunner in the field of animated documentary; ""Moore's variety of animation!",0.015552910044789314,0.11395102739334106,0
fold_2,582,"results in a film that is truly a sensual extravaganza and at the same time, an inquiry into the limitations of everyday human observation.""",0.004355245269834995,0.11395102739334106,0
fold_2,582,"(Huffington Post, June 2010).",0.0028131077997386456,0.11395102739334106,0
fold_2,582,"Screened at multiple festivals to a range of audiences around the world, it gained international awards (notably Nature Journal Scientific Merit Award at the Imagine Science Festival, New York, Scinema Science Film Festival, Australia, 2010) and has also been used as an educational tool in the sciences.",0.006304246839135885,0.11395102739334106,0
fold_2,582,Moore has subsequently been invited to workshop with animators and scientists in the USA and Australia.,0.008638305589556694,0.11395102739334106,0
fold_2,582,"In the field of experimental documentary, Kossoff's trilogy of films extends Walter Benjamin's theoretical ideas into practice, exploring how technology impacts on our mapping of the urban.",0.052941419184207916,0.11395102739334106,0
fold_2,582,"Filmed on a mobile phone, due to its specific materiality, Moscow Diary (2010), screened internationally to large audiences (200 per screening), with engaged audience discussions and was programmed with Jean-Luc Godard's Soft and Hard at Festival International du Documentaire (FID) Marseilles.",0.026034679263830185,0.11395102739334106,0
fold_2,582,"""Kossoff's work is a kind of social and technological experiment that his subject and muse might have appreciated.""",0.0029823731165379286,0.11395102739334106,0
fold_2,582,"(Phillip Cartelli, Film International, September 2011).",0.005915250163525343,0.11395102739334106,0
fold_2,582,"Made in Wolverhampton (2011), nominated for Time Out Best City Film at the Open City London Documentary Festival, 2012, screened internationally and to local and regional audiences, including Heritage Open Days by the Wolverhampton Art Gallery, 2012, and MakeShift, 2012, a community based event at the Lighthouse, Wolverhampton.",0.04809676855802536,0.11395102739334106,0
fold_2,582,"Negotiating the transition from analogue to digital, Sherwin's experimental and performance-based work recently underwent a revival: ""Sherwin's continued commitment to exploring the rendering of imagery on film and the process involved!",0.02188531868159771,0.11395102739334106,0
fold_2,582,"bestows great value to his work in the field"" (Aesthetica Magazine, October 2011).",0.0016379420412704349,0.11395102739334106,0
fold_2,582,"Sherwin was invited to curate a survey of Expanded Cinema, Film in Space for the Camden Arts Centre, London (receiving 14,311 visitors, December 2012-Ferbuary 2013).",0.0559111014008522,0.11395102739334106,0
fold_2,582,"Focusing on the machinery of filmmaking, it was widely reviewed, including Art Monthly (January, 2013) and Frieze (March, 2013).",0.009401094168424606,0.11395102739334106,0
fold_2,582,"His work has also been compiled and published by LUX; Optical Sound Films 1971-2007 (2008) was published with a book, Messages 1981-84 in 2011.",0.015654277056455612,0.11395102739334106,0
fold_2,582,"Sherwin is regularly invited to run screening workshops, such as Melbourne International Film Festival, 2008 and WORM, Rotterdam 2011.",0.02899642288684845,0.11395102739334106,0
fold_2,582,"With collaborator John Wood, Paul Harrison has exhibited their moving image performance videos in over 40 national and international exhibitions since January 2008.",0.037023138254880905,0.11395102739334106,0
fold_2,582,"Their recent US tour Answers to Questions, confirmed their world international status within the art community and the wider public: ""Basic physics and gravity act as the protagonists in these videos!",0.004507347941398621,0.11395102739334106,0
fold_2,582,"Considering themselves to be sculptors who use video as a medium to document their work, the artists characteristically use uncomplicated staging and filming techniques.""",0.018575765192508698,0.11395102739334106,0
fold_2,582,"(Art Daily, February, 2012).",0.01836373470723629,0.11395102739334106,0
fold_2,582,Funding from the Arts Council enabled them to produce more ambitious work such as Night and Day (2008).,0.024233747273683548,0.11395102739334106,0
fold_2,582,"The work has been shown internationally and has entered the permanent collections of Frac, Ille de France and Foundation de la Vache Qui Rit.",0.030051760375499725,0.11395102739334106,0
fold_2,582,"Published work includes: Nothing Special a boxed DVD publication documenting works produced between 1993-2011, with an interview produced by Tate, London.",0.04791266471147537,0.11395102739334106,0
