Fold,Case ID,Sentence,Attention Weight,Prediction,Label
fold_2,21200,Sentence 0,1.0,0.4083464741706848,0
fold_2,21276,Sentence 0,1.0,0.0565330795943737,0
fold_2,21277,Sentence 0,1.0,0.21773706376552582,0
fold_2,21345,Sentence 0,1.0,0.22392915189266205,0
fold_2,21346,Sentence 0,1.0,0.17587494850158691,0
fold_2,21481,Sentence 0,1.0,0.190434068441391,0
fold_2,21482,Sentence 0,1.0,0.20688389241695404,0
fold_2,21729,Sentence 0,1.0,0.19369301199913025,0
fold_2,21765,Sentence 0,1.0,0.7060204744338989,1
fold_2,21766,Sentence 0,1.0,0.9250568747520447,1
fold_2,21769,Sentence 0,1.0,0.8276481628417969,1
fold_2,21776,Sentence 0,1.0,0.6791075468063354,0
fold_2,21777,Sentence 0,1.0,0.2690688371658325,0
fold_2,21782,Sentence 0,1.0,0.5641067624092102,0
fold_2,21783,Sentence 0,1.0,0.6272071003913879,0
fold_2,21797,Sentence 0,1.0,0.7376539707183838,1
fold_2,21799,Sentence 0,1.0,0.8418924808502197,1
fold_2,21801,Sentence 0,1.0,0.8206809163093567,1
fold_2,21802,Sentence 0,1.0,0.812707781791687,1
fold_2,21809,Sentence 0,1.0,0.944512665271759,1
fold_2,21833,Sentence 0,1.0,0.9234306812286377,1
fold_2,21968,Sentence 0,1.0,0.9932990074157715,1
fold_2,21969,Sentence 0,1.0,0.9802891612052917,1
fold_2,22019,Sentence 0,1.0,0.9804758429527283,1
fold_2,22086,Sentence 0,1.0,0.06362798064947128,0
fold_2,22098,Sentence 0,1.0,0.3789224624633789,0
fold_2,22136,Sentence 0,1.0,0.2597094774246216,0
fold_2,22138,Sentence 0,1.0,0.07904371619224548,0
fold_2,22163,Sentence 0,1.0,0.33209460973739624,0
fold_2,22177,Sentence 0,1.0,0.05680379271507263,0
fold_2,22391,Sentence 0,1.0,0.2027304619550705,0
fold_2,22425,Sentence 0,1.0,0.08470622450113297,0
fold_2,23093,Sentence 0,1.0,0.9795615077018738,1
fold_2,23094,Sentence 0,1.0,0.9754620790481567,1
fold_2,23128,Sentence 0,1.0,0.979576587677002,1
fold_2,23130,Sentence 0,1.0,0.9898132681846619,1
fold_2,23131,Sentence 0,1.0,0.33761143684387207,0
fold_2,23143,Sentence 0,1.0,0.9359766244888306,1
fold_2,23151,Sentence 0,1.0,0.6883103847503662,1
fold_2,23237,Sentence 0,1.0,0.5079500675201416,1
fold_2,23453,Sentence 0,1.0,0.2868388593196869,0
fold_2,23454,Sentence 0,1.0,0.979353666305542,1
fold_2,23623,Sentence 0,1.0,0.06116868555545807,0
fold_2,23747,Sentence 0,1.0,0.17804373800754547,0
fold_2,23891,Sentence 0,1.0,0.9326279759407043,1
fold_2,23892,Sentence 0,1.0,0.9743872284889221,1
fold_2,23893,Sentence 0,1.0,0.893723726272583,1
fold_2,23894,Sentence 0,1.0,0.9864996671676636,1
fold_2,23895,Sentence 0,1.0,0.7521721124649048,1
fold_2,23896,Sentence 0,1.0,0.606859564781189,1
fold_2,23897,Sentence 0,1.0,0.8999685645103455,1
fold_2,23898,Sentence 0,1.0,0.8402495384216309,1
fold_2,23899,Sentence 0,1.0,0.8793569207191467,1
fold_2,23900,Sentence 0,1.0,0.7193503379821777,1
fold_2,23901,Sentence 0,1.0,0.8101949691772461,1
fold_2,23902,Sentence 0,1.0,0.8158649802207947,1
fold_2,24005,Sentence 0,1.0,0.38033175468444824,0
fold_2,24006,Sentence 0,1.0,0.22039714455604553,0
fold_2,24007,Sentence 0,1.0,0.15289540588855743,0
fold_2,24407,Sentence 0,1.0,0.34671586751937866,0
fold_2,24530,Sentence 0,1.0,0.8079441785812378,0
fold_2,24531,Sentence 0,1.0,0.4201315939426422,0
fold_2,24699,Sentence 0,1.0,0.24198657274246216,0
fold_2,24972,Sentence 0,1.0,0.4688721299171448,0
fold_2,24986,Sentence 0,1.0,0.28210437297821045,0
fold_2,26411,Sentence 0,1.0,0.30602705478668213,0
fold_2,26451,Sentence 0,1.0,0.9025872349739075,1
fold_2,26479,Sentence 0,1.0,0.9469105005264282,1
fold_2,26519,Sentence 0,1.0,0.9715386629104614,1
fold_2,26546,Sentence 0,1.0,0.9878721237182617,1
fold_2,26549,Sentence 0,1.0,0.9727529287338257,1
fold_2,26567,Sentence 0,1.0,0.09021980315446854,1
fold_2,26674,Sentence 0,1.0,0.41999679803848267,0
fold_2,27036,Sentence 0,1.0,0.6974449753761292,1
fold_2,27040,Sentence 0,1.0,0.08139490336179733,1
fold_2,27041,Sentence 0,1.0,0.6189592480659485,0
fold_2,27042,Sentence 0,1.0,0.37180250883102417,0
fold_2,27219,Sentence 0,1.0,0.38337448239326477,0
fold_2,27246,Sentence 0,1.0,0.17143277823925018,0
fold_2,27259,Sentence 0,1.0,0.20521917939186096,1
fold_2,27264,Sentence 0,1.0,0.6080598831176758,1
fold_2,27279,Sentence 0,1.0,0.523536205291748,1
fold_2,27428,Sentence 0,1.0,0.1384001523256302,0
fold_2,27447,Sentence 0,1.0,0.6308684349060059,0
fold_2,27456,Sentence 0,1.0,0.24811965227127075,1
fold_2,27478,Sentence 0,1.0,0.5200480222702026,1
fold_2,27932,Sentence 0,1.0,0.3309375047683716,0
fold_2,29077,Sentence 0,1.0,0.9650528430938721,1
fold_2,29098,Sentence 0,1.0,0.9822033643722534,1
fold_2,29109,Sentence 0,1.0,0.9640295505523682,1
fold_2,29547,Sentence 0,1.0,0.9161619544029236,1
fold_2,29572,Sentence 0,1.0,0.9729184508323669,1
fold_2,29573,Sentence 0,1.0,0.9771043658256531,1
fold_2,29680,Sentence 0,1.0,0.980338990688324,1
fold_2,29691,Sentence 0,1.0,0.958497166633606,1
fold_2,29694,Sentence 0,1.0,0.9728585481643677,1
fold_2,29785,Sentence 0,1.0,0.9439694285392761,1
fold_2,29787,Sentence 0,1.0,0.9584894776344299,1
fold_2,29792,Sentence 0,1.0,0.8899917006492615,1
fold_2,29899,Sentence 0,1.0,0.756392240524292,1
fold_2,29901,Sentence 0,1.0,0.4475560784339905,0
fold_2,29985,Sentence 0,1.0,0.9781493544578552,1
fold_2,29986,Sentence 0,1.0,0.9661006927490234,1
fold_2,29988,Sentence 0,1.0,0.23342153429985046,0
fold_2,30000,Sentence 0,1.0,0.9417057037353516,1
fold_2,30001,Sentence 0,1.0,0.7802848219871521,0
fold_2,30002,Sentence 0,1.0,0.6362361907958984,0
fold_2,30008,Sentence 0,1.0,0.883091390132904,1
fold_2,30010,Sentence 0,1.0,0.9193962216377258,1
fold_2,30012,Sentence 0,1.0,0.9434961080551147,1
fold_2,30149,Sentence 0,1.0,0.889031708240509,1
fold_2,30233,Sentence 0,1.0,0.9512507915496826,1
fold_2,30337,Sentence 0,1.0,0.9468854665756226,1
fold_2,30378,Sentence 0,1.0,0.9575720429420471,1
fold_2,31097,Sentence 0,1.0,0.9206512570381165,1
fold_2,31109,Sentence 0,1.0,0.4596959948539734,0
fold_2,31859,Sentence 0,1.0,0.3071173429489136,0
fold_2,31861,Sentence 0,1.0,0.4884457290172577,0
fold_2,32047,Sentence 0,1.0,0.17166371643543243,0
fold_2,32049,Sentence 0,1.0,0.2592010498046875,0
fold_2,32078,Sentence 0,1.0,0.9343230128288269,1
fold_2,32232,Sentence 0,1.0,0.2724399268627167,1
fold_2,32269,Sentence 0,1.0,0.47276628017425537,1
fold_2,32320,Sentence 0,1.0,0.5373088121414185,1
fold_2,32549,Sentence 0,1.0,0.1862127035856247,0
fold_2,32550,Sentence 0,1.0,0.1718401461839676,0
fold_2,32734,Sentence 0,1.0,0.14222480356693268,1
fold_2,32735,Sentence 0,1.0,0.544673502445221,1
fold_2,32736,Sentence 0,1.0,0.5955938100814819,1
fold_2,32737,Sentence 0,1.0,0.9172571897506714,1
fold_2,32738,Sentence 0,1.0,0.6600783467292786,1
fold_2,32739,Sentence 0,1.0,0.5072278380393982,1
fold_2,34166,Sentence 0,1.0,0.6298084855079651,0
fold_2,34394,Sentence 0,1.0,0.1956491768360138,0
fold_2,34479,Sentence 0,1.0,0.41686347126960754,0
fold_2,34482,Sentence 0,1.0,0.3353560268878937,0
fold_2,34811,Sentence 0,1.0,0.9880258440971375,1
fold_2,34815,Sentence 0,1.0,0.9551152586936951,1
fold_2,35177,Sentence 0,1.0,0.3069096803665161,0
fold_2,35185,Sentence 0,1.0,0.9690611362457275,1
fold_2,35186,Sentence 0,1.0,0.9628462195396423,1
fold_2,35195,Sentence 0,1.0,0.3928588330745697,0
fold_2,35196,Sentence 0,1.0,0.18351568281650543,0
fold_2,35197,Sentence 0,1.0,0.12403079867362976,0
fold_2,35198,Sentence 0,1.0,0.1313939094543457,0
fold_2,35209,Sentence 0,1.0,0.9555662274360657,1
fold_2,35387,Sentence 0,1.0,0.9583735466003418,1
fold_2,35393,Sentence 0,1.0,0.8697870969772339,1
fold_2,35395,Sentence 0,1.0,0.9757668375968933,1
fold_2,35397,Sentence 0,1.0,0.9924418926239014,1
fold_2,35399,Sentence 0,1.0,0.9861137270927429,1
fold_2,35401,Sentence 0,1.0,0.8168960809707642,1
fold_2,35572,Sentence 0,1.0,0.5622885227203369,0
fold_2,35574,Sentence 0,1.0,0.9282949566841125,0
fold_2,35576,Sentence 0,1.0,0.24962030351161957,0
fold_2,35577,Sentence 0,1.0,0.06423001736402512,0
fold_2,35579,Sentence 0,1.0,0.0801306664943695,0
fold_2,35580,Sentence 0,1.0,0.272549569606781,0
fold_2,35619,Sentence 0,1.0,0.28817132115364075,0
fold_2,35837,Sentence 0,1.0,0.9095031023025513,1
fold_2,35838,Sentence 0,1.0,0.9255836606025696,1
fold_2,35839,Sentence 0,1.0,0.8885372281074524,1
fold_2,35840,Sentence 0,1.0,0.8706164360046387,1
fold_2,35841,Sentence 0,1.0,0.9897333979606628,1
fold_2,35842,Sentence 0,1.0,0.7041022181510925,1
fold_2,35864,Sentence 0,1.0,0.36286067962646484,0
fold_2,36214,Sentence 0,1.0,0.17443673312664032,0
fold_2,36221,Sentence 0,1.0,0.11606921255588531,0
fold_2,36388,Sentence 0,1.0,0.9558882117271423,1
fold_2,36390,Sentence 0,1.0,0.6933369636535645,1
fold_2,36392,Sentence 0,1.0,0.590767502784729,1
fold_2,36533,Sentence 0,1.0,0.9692416191101074,1
fold_2,36901,Sentence 0,1.0,0.9530201554298401,1
fold_2,37226,Sentence 0,1.0,0.9265605807304382,1
fold_2,37230,Sentence 0,1.0,0.6536912322044373,1
fold_2,37235,Sentence 0,1.0,0.7886859178543091,1
fold_2,37240,Sentence 0,1.0,0.5048900842666626,1
fold_2,37241,Sentence 0,1.0,0.7769315242767334,1
fold_2,37243,Sentence 0,1.0,0.8846043348312378,1
fold_2,37276,Sentence 0,1.0,0.979584276676178,1
fold_2,37280,Sentence 0,1.0,0.6974394917488098,0
fold_2,37309,Sentence 0,1.0,0.2786470353603363,1
fold_2,37326,Sentence 0,1.0,0.07143665105104446,1
fold_2,38048,Sentence 0,1.0,0.06982765346765518,0
fold_2,38117,Sentence 0,1.0,0.9127353429794312,1
fold_2,38324,Sentence 0,1.0,0.9725486040115356,1
fold_2,38326,Sentence 0,1.0,0.8734564781188965,1
fold_2,38327,Sentence 0,1.0,0.925116240978241,1
fold_2,38329,Sentence 0,1.0,0.9752030372619629,1
fold_2,38330,Sentence 0,1.0,0.7702712416648865,1
fold_2,38331,Sentence 0,1.0,0.979607343673706,1
fold_2,38334,Sentence 0,1.0,0.9226264953613281,1
fold_2,38335,Sentence 0,1.0,0.649357795715332,1
fold_2,38406,Sentence 0,1.0,0.7914905548095703,0
fold_2,38407,Sentence 0,1.0,0.796649694442749,0
fold_2,38408,Sentence 0,1.0,0.3763520121574402,0
fold_2,38409,Sentence 0,1.0,0.27245011925697327,1
fold_2,38410,Sentence 0,1.0,0.4583008289337158,1
fold_2,38429,Sentence 0,1.0,0.1683364063501358,0
fold_2,38430,Sentence 0,1.0,0.06540340185165405,0
fold_2,38431,Sentence 0,1.0,0.3355298936367035,0
fold_2,38432,Sentence 0,1.0,0.16793054342269897,0
fold_2,38554,Sentence 0,1.0,0.34433045983314514,0
fold_2,38579,Sentence 0,1.0,0.6996473670005798,0
fold_2,38580,Sentence 0,1.0,0.5581932663917542,0
fold_2,38581,Sentence 0,1.0,0.5335886478424072,0
fold_2,38583,Sentence 0,1.0,0.6986923813819885,0
fold_2,38805,Sentence 0,1.0,0.4692346751689911,1
fold_2,38806,Sentence 0,1.0,0.8187470436096191,1
fold_2,38807,Sentence 0,1.0,0.9364393949508667,1
fold_2,38808,Sentence 0,1.0,0.8315602540969849,1
fold_2,38809,Sentence 0,1.0,0.9647110104560852,1
fold_2,38901,Sentence 0,1.0,0.5883284211158752,1
fold_2,38902,Sentence 0,1.0,0.3128626346588135,1
fold_2,39122,Sentence 0,1.0,0.12306363135576248,0
fold_2,39126,Sentence 0,1.0,0.0811837837100029,0
fold_2,39230,Sentence 0,1.0,0.16499386727809906,0
fold_2,39233,Sentence 0,1.0,0.18158957362174988,0
fold_2,39234,Sentence 0,1.0,0.40085625648498535,0
fold_2,39236,Sentence 0,1.0,0.3001254200935364,0
fold_2,39364,Sentence 0,1.0,0.8942520022392273,0
fold_2,40312,Sentence 0,1.0,0.6074846982955933,1
fold_2,40313,Sentence 0,1.0,0.8714146614074707,1
fold_2,40314,Sentence 0,1.0,0.2638595700263977,0
fold_2,40315,Sentence 0,1.0,0.04001721367239952,0
fold_2,40316,Sentence 0,1.0,0.3599301874637604,0
fold_2,40317,Sentence 0,1.0,0.5636246204376221,0
fold_2,40321,Sentence 0,1.0,0.2679373025894165,0
fold_2,40322,Sentence 0,1.0,0.3943900167942047,0
fold_2,40323,Sentence 0,1.0,0.2691399157047272,0
fold_2,40330,Sentence 0,1.0,0.04880712553858757,0
fold_2,40353,Sentence 0,1.0,0.1285472810268402,0
fold_2,40372,Sentence 0,1.0,0.6623428463935852,0
fold_2,40387,Sentence 0,1.0,0.1174912229180336,0
fold_2,40388,Sentence 0,1.0,0.06550189852714539,0
fold_2,40410,Sentence 0,1.0,0.9633772969245911,1
fold_2,40527,Sentence 0,1.0,0.8312898278236389,0
fold_2,40528,Sentence 0,1.0,0.12424183636903763,0
fold_2,40529,Sentence 0,1.0,0.6234159469604492,0
fold_2,40534,Sentence 0,1.0,0.40031275153160095,0
fold_2,40535,Sentence 0,1.0,0.23278023302555084,0
fold_2,40536,Sentence 0,1.0,0.6481342911720276,0
fold_2,40571,Sentence 0,1.0,0.08097715675830841,0
fold_2,40588,Sentence 0,1.0,0.2903977334499359,0
fold_2,40589,Sentence 0,1.0,0.30595964193344116,0
fold_2,40590,Sentence 0,1.0,0.3235773742198944,0
fold_2,40598,Sentence 0,1.0,0.24476192891597748,1
fold_2,40599,Sentence 0,1.0,0.8098985552787781,1
fold_2,40629,Sentence 0,1.0,0.5028867125511169,1
fold_2,41554,Sentence 0,1.0,0.20650625228881836,0
fold_2,41810,Sentence 0,1.0,0.6920310854911804,0
fold_2,41828,Sentence 0,1.0,0.10193271934986115,0
fold_2,42029,Sentence 0,1.0,0.17823687195777893,0
fold_2,42066,Sentence 0,1.0,0.4422267973423004,0
fold_2,42079,Sentence 0,1.0,0.3289024233818054,0
fold_2,42080,Sentence 0,1.0,0.2313908338546753,0
fold_2,42092,Sentence 0,1.0,0.05650359019637108,0
fold_2,42093,Sentence 0,1.0,0.18558990955352783,0
fold_2,42094,Sentence 0,1.0,0.3288414180278778,0
fold_2,42095,Sentence 0,1.0,0.10311717540025711,0
fold_2,42109,Sentence 0,1.0,0.19454938173294067,0
fold_2,42133,Sentence 0,1.0,0.19287052750587463,0
fold_2,42135,Sentence 0,1.0,0.19595344364643097,0
fold_2,42141,Sentence 0,1.0,0.6312633752822876,1
fold_2,42142,Sentence 0,1.0,0.6606930494308472,1
fold_2,42143,Sentence 0,1.0,0.38088443875312805,1
fold_2,42144,Sentence 0,1.0,0.9213710427284241,1
fold_2,42145,Sentence 0,1.0,0.863792359828949,1
fold_2,42146,Sentence 0,1.0,0.31111258268356323,1
fold_2,42283,Sentence 0,1.0,0.14882990717887878,0
fold_2,42293,Sentence 0,1.0,0.6207440495491028,1
fold_2,42294,Sentence 0,1.0,0.698051393032074,1
fold_2,42398,Sentence 0,1.0,0.07875564694404602,0
fold_2,42438,Sentence 0,1.0,0.19489291310310364,0
fold_2,42452,Sentence 0,1.0,0.09452556818723679,0
fold_2,42575,Sentence 0,1.0,0.22408299148082733,0
fold_2,42636,Sentence 0,1.0,0.1362920105457306,0
fold_2,42637,Sentence 0,1.0,0.7463698983192444,0
fold_2,42638,Sentence 0,1.0,0.36305975914001465,0
fold_2,42639,Sentence 0,1.0,0.3438526391983032,0
fold_2,42640,Sentence 0,1.0,0.4844914972782135,0
fold_2,42761,Sentence 0,1.0,0.4077332019805908,0
fold_2,42762,Sentence 0,1.0,0.5516815185546875,0
fold_2,42983,Sentence 0,1.0,0.9212737083435059,1
fold_2,42984,Sentence 0,1.0,0.9314767122268677,1
fold_2,42985,Sentence 0,1.0,0.7339891791343689,1
fold_2,42986,Sentence 0,1.0,0.5064922571182251,1
fold_2,43069,Sentence 0,1.0,0.4545610249042511,0
fold_2,43070,Sentence 0,1.0,0.17566099762916565,0
fold_2,43077,Sentence 0,1.0,0.27333498001098633,1
fold_2,43078,Sentence 0,1.0,0.2500430643558502,1
fold_2,43079,Sentence 0,1.0,0.6850437521934509,1
fold_2,43121,Sentence 0,1.0,0.9740259051322937,1
fold_2,43122,Sentence 0,1.0,0.980792224407196,1
fold_2,43193,Sentence 0,1.0,0.8481480479240417,1
fold_2,43200,Sentence 0,1.0,0.8338978290557861,1
fold_2,43201,Sentence 0,1.0,0.8917564153671265,1
fold_2,43202,Sentence 0,1.0,0.9115275144577026,1
fold_2,43203,Sentence 0,1.0,0.8596349954605103,1
fold_2,43204,Sentence 0,1.0,0.7966898679733276,1
fold_2,43205,Sentence 0,1.0,0.7084890604019165,1
fold_2,43213,Sentence 0,1.0,0.731987714767456,1
fold_2,43214,Sentence 0,1.0,0.37688741087913513,1
fold_2,43215,Sentence 0,1.0,0.7635273933410645,1
fold_2,43253,Sentence 0,1.0,0.23268742859363556,1
fold_2,43254,Sentence 0,1.0,0.8552037477493286,1
fold_2,43255,Sentence 0,1.0,0.6171867251396179,1
fold_2,43443,Sentence 0,1.0,0.7035334706306458,1
fold_2,43444,Sentence 0,1.0,0.6060670614242554,1
fold_2,43445,Sentence 0,1.0,0.40417352318763733,1
fold_2,43446,Sentence 0,1.0,0.4141120910644531,1
fold_2,43467,Sentence 0,1.0,0.7996135950088501,1
fold_2,43468,Sentence 0,1.0,0.6937308311462402,1
fold_2,43469,Sentence 0,1.0,0.9592133164405823,1
fold_2,43470,Sentence 0,1.0,0.9073628783226013,1
fold_2,43474,Sentence 0,1.0,0.6145219206809998,1
fold_2,43475,Sentence 0,1.0,0.2005140483379364,1
fold_2,43476,Sentence 0,1.0,0.37053152918815613,1
fold_2,43565,Sentence 0,1.0,0.2554458677768707,1
fold_2,43566,Sentence 0,1.0,0.8630934357643127,1
fold_2,43567,Sentence 0,1.0,0.2925722002983093,1
fold_2,43641,Sentence 0,1.0,0.10816753655672073,0
fold_2,43701,Sentence 0,1.0,0.9702043533325195,1
fold_2,43759,Sentence 0,1.0,0.2894713580608368,0
fold_2,43760,Sentence 0,1.0,0.34733283519744873,0
fold_2,43763,Sentence 0,1.0,0.3729749321937561,0
fold_2,43765,Sentence 0,1.0,0.11110776662826538,0
fold_2,43766,Sentence 0,1.0,0.46902814507484436,0
fold_2,43784,Sentence 0,1.0,0.13208770751953125,0
fold_2,43785,Sentence 0,1.0,0.04361919313669205,0
fold_2,43827,Sentence 0,1.0,0.9794304370880127,1
fold_2,43975,Sentence 0,1.0,0.11015492677688599,0
fold_2,43977,Sentence 0,1.0,0.2718124985694885,0
fold_2,43997,Sentence 0,1.0,0.780017077922821,1
fold_2,44017,Sentence 0,1.0,0.23431839048862457,0
fold_2,44018,Sentence 0,1.0,0.39495545625686646,0
fold_2,44021,Sentence 0,1.0,0.21226121485233307,0
fold_2,44022,Sentence 0,1.0,0.28171050548553467,0
fold_2,44228,Sentence 0,1.0,0.259258508682251,0
fold_2,44230,Sentence 0,1.0,0.6283376812934875,0
fold_2,44237,Sentence 0,1.0,0.27164730429649353,0
fold_2,44238,Sentence 0,1.0,0.9806674718856812,1
fold_2,44239,Sentence 0,1.0,0.04422084987163544,0
fold_2,44241,Sentence 0,1.0,0.8906521201133728,1
fold_2,44281,Sentence 0,1.0,0.9819172024726868,1
fold_2,44360,Sentence 0,1.0,0.8567635416984558,1
fold_2,44363,Sentence 0,1.0,0.9325413107872009,1
fold_2,44366,Sentence 0,1.0,0.950689435005188,1
